"Plot","Entry","Name","Rep","Row","Column","Expt","Location","Year","Planting.Date","DTE","DTF","DTS","DTM","Plot.Biomass","Straw.Biomass","Seed.Mass","Plants.Harvested","SP.Plant.Mass","SP.Seed.Mass","SP.Straw.Mass","Plant.Length","Canopy.Height","Nodes.At.Flower","Node.Of.Flower","Lowest.Pod.Height"
"5814",15,"CDC Redcoat AGL","3",4,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,57,73,NA,927.5,646.6,280.9,51,47.2366666666667,47.2366666666667,0,39.5,34.5,11,8,13
"5815",189,"PI 299177 LSP AGL","3",4,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,73,NA,940.2,638.96,301.24,47,19.6966666666667,19.6966666666667,0,38.5,28.5,12,9,12.5
"5818",199,"PI 308614 LSP AGL","3",4,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,50,65,NA,439.8,318.63,121.17,NA,7.98333333333333,7.98333333333333,0,27.5,19,12,8,5.5
"5830",128,"Laird AGL","3",5,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,56,76,NA,935.2,652.07,283.13,35,18.1466666666667,18.1466666666667,0,42.5,31,11.5,8.5,12
"5834",282,"PI 432190 LSP AGL","3",5,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,53,73,NA,1011.5,732.18,279.32,32,25.515,25.515,0,44.5,36,10.5,7,18.5
"5836",9,"CDC Impower AGL","3",5,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,55,78,NA,1241.4,974.2,267.2,50,24.06,24.06,0,49,40.5,12,8.5,11
"5844",4,"CDC Greenstar AGL","3",6,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,56,74,NA,1486,942.03,543.97,55,17.93,17.93,0,46,40.5,12.5,9,19
"5846",266,"PI 431888 LSP AGL","3",6,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,50,69,NA,645,486.3,158.7,NA,18.8466666666667,18.8466666666667,0,37.5,25,11,7.5,10.5
"5852",84,"ILL 4804 AGL","3",6,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,46,65,NA,765.5,573.05,192.45,NA,12.4133333333333,12.4133333333333,0,32,20.5,13,9,5
"5868",209,"PI 320952 LSP AGL","3",7,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,61,NA,NA,1289.6,892.11,397.49,45,21.79,21.79,0,39.5,34.5,13,10.5,17.5
"5871",286,"PI 432245 LSP AGL","3",7,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,44,66,NA,697.8,471.77,226.03,NA,19.19,19.19,0,31.5,21,13,9,7
"5883",274,"PI 432033 LSP AGL","3",8,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,51,65,NA,680.3,513.24,167.06,NA,12.6666666666667,12.6666666666667,0,31,21.5,14,9.5,10.5
"5893",86,"ILL 4956 AGL","3",9,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,52,73,NA,1018.7,704.12,314.58,52,33.3266666666667,33.3266666666667,0,41,30.5,13,10,14.5
"5898",13,"CDC QG-1 AGL","3",9,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,56,78,NA,1468.3,1073.48,394.82,54,17.6533333333333,17.6533333333333,0,44.5,34,14,9.5,17
"5900",36,"CN 105864 AGL","3",9,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,52,69,NA,951.7,627.99,323.71,52,14.1466666666667,14.1466666666667,0,41,29.5,15.5,12,16
"5905",320,"W6 27754 LSP AGL","3",9,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,58,72,NA,1119.4,693.7,425.7,52,44.67,44.67,0,44,33.5,14,9,19.5
"5914",198,"PI 302398 LSP AGL","3",10,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,45,65,NA,894,625.82,268.18,NA,15.4933333333333,15.4933333333333,0,32,18.5,13,9,6
"5917",257,"PI 431731 LSP AGL","3",10,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,68,NA,824.9,567.52,257.38,NA,17.0233333333333,17.0233333333333,0,30.5,21.5,11.5,8.5,8.5
"5921",115,"ILL 8072 AGL","3",10,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,49,69,NA,721.3,537.38,183.92,NA,13.4466666666667,13.4466666666667,0,32,22.5,14.5,9.5,9
"5926",177,"PI 298644 LSP AGL","3",10,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,59,74,NA,1326.3,907.14,419.16,52,17.0533333333333,17.0533333333333,0,44,32.5,15,12,15.5
"5927",169,"PI 297772 LSP AGL","3",10,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,48,65,NA,921.4,669.18,252.22,NA,9.17333333333333,9.17333333333333,0,34,18.5,10,8,9.5
"5928",83,"ILL 4783 AGL","3",10,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,56,73,NA,1451.7,1026.09,425.61,55,18.12,18.12,0,53.5,31,13.5,9,20.5
"5936",212,"PI 329157 LSP AGL","3",11,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,45,71,NA,1132.4,916.17,216.23,48,19.9033333333333,19.9033333333333,0,45.5,26,13.5,9,10.5
"5943",126,"Indianhead AGL","3",11,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,61,78,NA,1141.5,724.52,416.98,62,21.3733333333333,21.3733333333333,0,41.5,28.5,15,11.5,18
"5949",155,"PI 250156 LSP AGL","3",12,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,47,65,NA,305.7,228.48,77.22,NA,11.0766666666667,11.0766666666667,0,18.5,11.5,10.5,8,4.5
"5953",259,"PI 431753 LSP AGL","3",12,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,68,NA,737.1,489.08,248.02,NA,14.9733333333333,14.9733333333333,0,30.5,24,11,7.5,8
"5966",302,"PI 472561 LSP AGL","3",13,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,45,67,NA,555.6,398.86,156.74,NA,11.2633333333333,11.2633333333333,0,31.5,25,11.5,8,6.5
"5977",249,"PI 431663 LSP AGL","3",13,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,68,NA,1037.3,749.23,288.07,NA,18.6566666666667,18.6566666666667,0,33.5,22,11,8,8.5
"5982",168,"PI 297767 AGL","3",13,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,53,71,NA,1035.5,742.56,292.94,52,26.6733333333333,26.6733333333333,0,42.5,34,13.5,11,12.5
"5986",7,"CDC Gold AGL","3",14,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,53,72,NA,952.2,615.02,337.18,44,24.28,24.28,0,43,35.5,10.5,7.5,13
"6001",273,"PI 432028 LSP AGL","3",15,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,50,69,NA,573.3,436.04,137.26,NA,13.3833333333333,13.3833333333333,0,32.5,23.5,11,7,11.5
"6006",38,"CN 105895 AGL","3",15,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,45,63,NA,811.9,438.88,373.02,NA,15.71,15.71,0,35,26.5,14,9.5,6
"6011",314,"PI 533688 LSP AGL","3",15,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,52,70,NA,414.2,342.34,71.86,NA,10.1266666666667,10.1266666666667,0,28,23.5,12,9.5,11.5
"6018",310,"PI 490289 LSP AGL","3",15,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,48,66,NA,537.1,354.36,182.74,NA,26.7233333333333,26.7233333333333,0,33,27,12.5,9,4.5
"6019",182,"PI 299116 LSP AGL","3",16,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,46,65,NA,546,300.48,245.52,NA,13.24,13.24,0,36.5,24.5,15,10.5,6.5
"6020",27,"CN 105605 AGL","3",16,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,42,64,NA,866.9,550.82,316.08,NA,14.1733333333333,14.1733333333333,0,36.5,25.5,12.5,8.5,6.5
"6025",255,"PI 431717 LSP AGL","3",16,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,49,65,NA,776.3,450.73,325.57,NA,7.16,7.16,0,28,20,12.5,8,9.5
"6043",118,"ILL 9 AGL","3",17,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,41,63,NA,699.2,460.24,238.96,NA,12.3133333333333,12.3133333333333,0,31.5,22.5,15.5,10.5,6
"6049",268,"PI 431980 LSP AGL","3",17,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,45,74,NA,649.4,558.41,90.99,50,19.28,19.28,0,37,21,14,10,9
"6050",256,"PI 431728 LSP AGL","3",17,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,69,NA,1038.9,815.01,223.89,NA,19.1633333333333,19.1633333333333,0,37.5,24,11.5,8.5,8.5
"6054",80,"ILL 4671 AGL","3",17,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,48,67,NA,753,470.54,282.46,46,25.2433333333333,25.2433333333333,0,36,25.5,13,10,8.5
"6066",2,"CDC Rosie AGL","3",18,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,57,74,NA,1030.2,554.73,475.47,56,19.7433333333333,19.7433333333333,0,45,39,13,9,18
"5382",176,"PI 298631 LSP AGL","1",16,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,61,76,NA,479,351.66,127.34,52,10.32,10.32,0,30,23,15.5,11.5,9
"5743",125,"ILWL 118 AGL","2",18,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,52,69,NA,881.9,651.38,230.52,NA,4.64666666666667,4.64666666666667,0,36,25,12,9.5,8.5
"6016",239,"PI 426784 LSP AGL","3",15,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,44,73,NA,159.6,143.07,16.53,NA,6.72,6.72,0,20,16.5,10,6.5,5
"6021",43,"DPL 62 AGL","3",16,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,41,63,NA,641.3,391.75,249.55,NA,17.26,17.26,0,30.5,24,14.5,10,8.5
