"Name","Ro17_gc.a.at.DTF","Ro17_gc.a.at.DTM","Ro17_gc.a.perc.DTF","Ro17_gc.a.xmax.DTF","Ro17_gc.a.xmax.DTM","Ro17_gc.a.xmid.DTF","Ro17_gc.a.xmid.DTM","Ro17_gc.h.at.DTF","Ro17_gc.h.at.DTM","Ro17_gc.h.perc.DTF","Ro17_gc.h.xmax.DTF","Ro17_gc.h.xmax.DTM","Ro17_gc.h.xmid.DTF","Ro17_gc.h.xmid.DTM","Ro17_gc.v.at.DTF","Ro17_gc.v.at.DTM","Ro17_gc.v.perc.DTF","Ro17_gc.v.xmax.DTF","Ro17_gc.v.xmax.DTM","Ro17_gc.v.xmid.DTF","Ro17_gc.v.xmid.DTM"
"PI_320945_LSP_AGL",0.709615552888544,1.1764823048561,69.0500713350669,10,-15,-2.51094325705057,-34.5961988810996,0.158550479871025,0.184371550234738,89.2440225471055,6,-26,-13.6951467162356,-49.2991676855853,0.115471133625417,0.208070586867893,64.7800368261694,8.66666666666667,-21,-1.27654215898853,-33.8395831407372
"PI_320946_LSP_AGL",0.58425270013248,1.14704304801847,50.6308485902623,9.33333333333333,-24,-0.0244349212913685,-33.3577682546247,0.144293220881435,0.169186993308917,85.5705829901275,6.33333333333333,-27,-10.3381199855884,-43.6714533189217,0.0767842760136094,0.195728646069299,38.727644229102,13,-20.3333333333333,1.7082477241174,-31.6250856092159
"PI_320952_LSP_AGL",0.99012222442103,NA,55.4505837570638,21.6666666666667,NA,-1.5666784226838,NA,0.200159067267465,NA,55.3734079801271,28.3333333333333,NA,-2.04537662558703,NA,0.179791070310761,NA,27.2925519971313,25,NA,6.2351096461207,NA
"PI_320953_LSP_AGL",0.733063858058483,NA,52.6894423418303,23,NA,-0.817891981235199,NA,0.177539862978352,NA,57.068701250904,28,NA,-2.89177709210857,NA,0.123538403952678,NA,28.8583763714037,27,NA,6.2246454806886,NA
"PI_320954_LSP_AGL",1.07798600186025,1.51606663781602,76.8405979782215,7,-24,-4.33381485425793,-36.2809787187651,0.169573630170339,0.221979532155584,76.3054159037614,14.6666666666667,-16,-9.32895590518457,-41.4918503610413,0.150773017261697,0.345884665521189,47.8421695660409,12.6666666666667,-18,0.424292266980366,-31.3726020672448
"PI_329157_LSP_AGL",0.533904364359806,1.25918479612513,41.7347669595482,21.3333333333333,-16.6666666666667,2.49514439528727,-35.5048556047127,0.150123903972772,0.212150511538313,70.5625083415476,14.3333333333333,-23.6666666666667,-5.76466833127447,-43.7646683312745,0.108994692037694,0.265889017110453,39.2711462165037,16,-22,3.91731628911257,-34.0826837108874
"PI_329167_LSP_AGL",0.635133318770317,1.04619210046864,60.9751423958801,18.3333333333333,-17.3333333333333,-1.46768414167037,-37.134350808337,0.160893923977854,0.185841112957914,86.3402910142706,7.33333333333333,-28.3333333333333,-12.2293593158632,-47.8960259825299,0.0971052527453912,0.196831276333932,48.3391592476672,18.3333333333333,-17.3333333333333,0.437890583477769,-35.2287760831889
"PI_339266_LSP_AGL",0.453384699225709,1.50338562704869,30.9705045597005,29.3333333333333,-9.66666666666667,5.95741467911303,-33.042585320887,0.148491112197946,0.202572272136014,73.2468412587808,12.6666666666667,-26.3333333333333,-6.3545475736313,-45.3545475736313,0.0571194683689772,0.294871397345255,20.6150463243429,21,-18,6.59839716636764,-32.4016028336324
"PI_339283_LSP_AGL",0.572944526354502,1.17519488234475,48.8925092770047,13.6666666666667,-21.6666666666667,0.233163215659933,-35.1001701176734,0.14608400404217,0.184074235118348,79.1771936967003,12.6666666666667,-22.6666666666667,-10.2384593001893,-45.5717926335226,0.0625178314845883,0.221032520364128,28.2792699483274,18.3333333333333,-17,4.36063377547197,-30.9726995578614
"PI_339285_AGL",0.571728061650699,1.01373541544468,55.5780715340528,12.6666666666667,-20,-0.750786143686933,-33.4174528103536,0.138286108904459,0.169117632423671,81.7074545455674,10.6666666666667,-22,-10.4851252199537,-43.1517918866204,0.0722855722727735,0.17136880426016,41.7765423519419,12.3333333333333,-20.3333333333333,1.03079513053057,-31.6358715361361
"PI_339289_LSP_AGL",0.448032512219097,1.12881517866411,41.3635073590878,13,-26.3333333333333,1.7178908420318,-37.6154424913015,0.143552109657885,0.201655702359668,71.2566885935097,14,-25.3333333333333,-5.8595219609118,-45.1928552942451,0.0637095894178282,0.223067608609829,29.9119281571754,11.3333333333333,-28,2.84565869141463,-36.4876746419187
"PI_339292_LSP_AGL",0.596295122033394,1.10894518116339,52.6635842794827,12.6666666666667,-20.3333333333333,-0.00208090171143264,-33.0020809017114,0.145511083099066,0.186981977405438,77.8259593903555,11,-22,-7.6627022209553,-40.6627022209553,0.0952183150701984,0.204087932847974,45.7618189384295,12.6666666666667,-20.3333333333333,1.0190387483938,-31.9809612516062
"PI_339296_AGL",0.322618483774594,0.962922396392538,33.3661160159827,21.6666666666667,-16.3333333333333,4.25998565065017,-33.7400143493498,0.121872272566509,0.171696333776808,71.2480075133177,16.3333333333333,-21.6666666666667,-6.25138868318083,-44.2513886831808,0.0306334965526889,0.16217036350376,19.1789931598522,23.6666666666667,-14.3333333333333,7.80114444763773,-30.1988555523623
"PI_343026_LSP_AGL",0.602702167758782,1.10051353931431,45.6436307207632,17.3333333333333,-17.5,0.954215981735366,-33.4753037207657,0.14547227460557,0.2220195600637,61.9565779744997,21.3333333333333,-16.5,-3.8677773900253,-39.6131446943717,0.0794438437864371,0.246584004408204,25.3623553848737,23.3333333333333,-13,6.25334638464793,-29.3037674091564
"PI_345627_LSP_AGL",0.924103294210031,NA,59.7380276106267,18.6666666666667,NA,-2.72670077613537,NA,0.205548975777818,NA,76.6717922647477,15.6666666666667,NA,-10.4399405031094,NA,0.188128547644122,NA,46.2288151657026,17.6666666666667,NA,0.895198491697267,NA
"PI_358602_LSP_AGL",0.7663375945183,1.833618490907,48.3542873054119,17.6666666666667,-26,1.005661575421,-37.9185587790793,0.162692050019493,0.237871026796519,69.7119711037765,16.6666666666667,-17,-6.47583546281723,-41.7903985699888,0.108269822675007,0.448452228100932,28.6085139055493,20.3333333333333,-16,4.78006305763023,-32.6684831742047
"PI_368647_LSP_AGL",0.756462333122457,0.97788977582078,63.4428410287967,13.3333333333333,-35,-1.36471714861447,-40.7363659021931,0.160713188845785,0.229256237988058,61.6713105046088,24.3333333333333,-19,-4.3317601755665,-42.4497591076663,0.088418911706802,0.218048055865958,30.0424687823258,19.6666666666667,-26,5.16837245693507,-36.2990253414559
"PI_368651_LSP_AGL",0.682846904148343,NA,44.74944810885,26.3333333333333,NA,2.03623147271213,NA,0.173342833656727,NA,70.6323531617488,18.3333333333333,NA,-7.16345932854607,NA,0.112443109109078,NA,31.1034744405772,24.3333333333333,NA,5.49070285323393,NA
"PI_370481_LSP_AGL",0.824358676877275,1.05098887999895,66.0904315245898,13.3333333333333,-27,-3.49048547565817,-39.7018564789634,0.177984009262831,0.18964238552949,94.2236919797743,1,-33,-15.2632088002594,-49.2224134065168,0.168713422444158,0.199250531050206,72.8656323164047,7.33333333333333,-34,-3.00572067553353,-39.9755646013326
"PI_374116_LSP_AGL",0.932075451157801,1.45627060816567,63.6349766712951,12.6666666666667,-21,-2.4414017786519,-36.1080684453186,0.177772149655265,0.21954484003641,80.8943620123484,11.6666666666667,-22,-10.6131128974806,-44.2797795641473,0.15973245744789,0.316602773302729,49.925541707545,12.6666666666667,-21,0.203176133094,-33.4634905335727
"PI_374117_LSP_AGL",0.604894881335709,1.03963485595196,57.9541510105235,9,-29,-0.681689764425968,-38.681689764426,0.14224047988379,0.170078989980196,83.6641697431683,8.33333333333333,-29.6666666666667,-10.1247615576802,-48.1247615576802,0.0987241575247692,0.182122268790099,53.3489724424091,14.3333333333333,-23.6666666666667,0.665021819044531,-37.3349781809555
"PI_374118_AGL",0.54703535374529,0.928271145927246,57.9216974126922,16.3333333333333,-17,-0.869603908320035,-34.2029372416534,0.143630821749527,0.169817089884018,84.9819314733029,7,-26.3333333333333,-11.2956447348357,-44.628978068169,0.0943005842853891,0.148988015304965,64.4550304920317,6.33333333333333,-27,-1.05909612624176,-34.3924294595751
"PI_374120_LSP_AGL",0.977670592207088,NA,64.025777909218,14.6666666666667,NA,-3.1299134377884,NA,0.181944727203657,NA,75.8339005298653,15.3333333333333,NA,-9.52726477795997,NA,0.160030454183052,NA,43.9304127780891,17,NA,1.3440636758837,NA
"PI_374121_AGL",0.788629846078595,1.38770994767057,62.0934140903604,14.6666666666667,-22,-2.6003753939918,-38.2635776244986,0.179711859762535,0.211028725634254,86.5491584411314,7.66666666666667,-28,-12.0413633699454,-46.5521178015661,0.143690122688288,0.305533810421368,51.9265114301042,14.6666666666667,-20,-0.459714770672268,-36.1367189312545
"PI_379368_LSP_AGL",0.951372566844469,1.02475730847706,92.7470685036299,1.33333333333333,-31.6666666666667,-4.69149245094583,-37.6914924509458,0.165959645530335,0.189587096762847,87.3314915271718,7,-26,-12.5458803777334,-45.5458803777334,0.136631351305112,0.201410399226704,67.4128592143508,10,-23,-2.0878817425607,-35.0878817425607
"PI_383682_LSP_AGL",0.493936067871682,1.06436633953599,45.5063320777832,23.3333333333333,-12.3333333333333,1.6262334727316,-34.0404331939351,0.120813781535429,0.210167128627094,55.9965937193712,28.6666666666667,-7,-2.4260668319096,-38.0927334985763,0.0516615363619412,0.222575251275575,22.5884652702384,27,-8.66666666666667,7.9243732685456,-27.7422933981211
"PI_420818_AGL",0.83105818893034,1.0941895188654,76.0653900447614,11,-23.6666666666667,-3.9861206240204,-38.6527872906871,0.173468233824947,0.206746765012387,84.0549867112665,9,-25.6666666666667,-11.3257760046756,-45.9924426713422,0.136958665975987,0.223260222980443,61.3785534532202,10,-24.6666666666667,-1.46404232463657,-36.1307089913032
"PI_420924_LSP_AGL",0.770661752975898,1.16833372736132,64.4963294861925,11,-23.6666666666667,-1.46684807886607,-36.1335147455327,0.145317365276894,0.149797265798961,97.0214232075669,-2.66666666666667,-37.3333333333333,-15.7305980260958,-50.3972646927625,0.112186902146813,0.177012557036328,61.4699279335087,9,-25.6666666666667,-0.919932642176801,-35.5865993088435
"PI_420925_LSP_AGL",0.687862209790203,0.901198437071216,75.401295689956,8,-22,-2.6184271423064,-32.6184271423064,0.117398403842178,0.136175483511516,85.7157657651091,9.66666666666667,-20.3333333333333,-14.0523515152065,-44.0523515152065,0.0686245512258448,0.118847448008098,54.5396588337977,13.3333333333333,-16.6666666666667,0.252307504207233,-29.7476924957928
"PI_420929_LSP_AGL",0.619102344785282,0.854012010587716,72.7089154356115,8,-25.3333333333333,-3.04151967354327,-36.3748530068766,0.117000645701503,0.140267040463945,83.0426150743092,11.6666666666667,-21.6666666666667,-12.804062421008,-46.1373957543413,0.0664756583400788,0.114327082158022,59.1946528803038,9.66666666666667,-23.6666666666667,-0.492038372305167,-33.8253717056385
"PI_426202_LSP_AGL",0.904349339400949,1.31528419087949,68.3479860884416,11.6666666666667,-23.3333333333333,-1.90847229822527,-36.9084722982253,0.159414534733273,0.180802601207384,88.8615517429595,4.66666666666667,-30.3333333333333,-12.45688760194,-47.45688760194,0.124680673755476,0.241706470018962,52.5628166727426,15,-20,0.164840240781132,-34.8351597592189
"PI_426778_LSP_AGL",0.630873952592008,1.26746110351504,47.908599785247,15.6666666666667,-23.5,0.591655617016533,-36.193887860492,0.140093452585437,0.205178431548028,67.5129936811555,18,-19.5,-5.83020056908613,-42.5747927759527,0.0773879650570859,0.264851691081107,28.895661813469,19,-20,4.49395191537677,-32.4510506780337
"PI_426784_LSP_AGL",0.267029316492568,1.02825709671888,25.531774511548,18.3333333333333,-15,4.8285224460225,-28.5048108873108,0.108780648608215,0.134345946464199,80.9026338767568,10,-23.3333333333333,-8.19418948581373,-41.5275228191471,0.0216340080787226,0.132956250312554,15.3511243369543,12.3333333333333,-21,4.41352024380263,-28.9198130895307
"PI_426797_LSP_AGL",0.220825699753572,1.0039325309528,21.1366863328681,24.3333333333333,-10.6666666666667,7.29152624523827,-27.7084737547617,0.106424007399821,0.153572802264719,68.6896363342635,18.3333333333333,-16.6666666666667,-5.81346080095837,-40.8134608009584,0.0321037730985944,0.153289552859303,19.4095095311414,36.6666666666667,1.66666666666667,10.771310538368,-24.228689461632
"PI_426807_LSP_AGL",0.43725187848976,1.10403124440648,39.1682462730355,14.6666666666667,-20,2.84289494421393,-31.8237717224527,0.11663001549943,0.171319360919178,67.562639721861,19.6666666666667,-15,-5.5646425468655,-40.2313092135322,0.0493504656179712,0.187831504349845,26.6917120949342,17.3333333333333,-17.3333333333333,5.60564327909447,-29.0610233875722
"PI_431618_LSP_AGL",0.773725748100015,1.45467609732286,53.6073808934986,15,-25,-0.3042114290635,-37.1186840806089,0.179465949487858,0.258337537707746,70.341736671514,16,-19,-6.3997003322824,-42.1698409679721,0.122084571305555,0.386080305160911,33.1984558190815,18,-19,3.36672208602433,-32.7653945783591
"PI_431622_LSP_AGL",0.545786944157164,1.17077903210016,46.370277899318,18.6666666666667,-15,1.47943117150753,-32.1872354951591,0.138118451458985,0.172521511421091,80.2495672135185,12.3333333333333,-21.3333333333333,-10.1025891317793,-43.7692557984459,0.0678346623112262,0.205989633695335,33.4294884340469,21,-12.6666666666667,4.26429586134497,-29.4023708053217
"PI_431630_LSP_AGL",0.825265865802085,1.23562795062834,68.4132435502701,9.33333333333333,-26.6666666666667,-0.97423037789,-36.97423037789,0.151565275073415,0.217893532608799,69.7639615762901,17,-19,-6.45988701909193,-42.4598870190919,0.0835960124624209,0.268167389275912,31.2315239060636,16.6666666666667,-19.3333333333333,3.44830440822103,-32.551695591779
"PI_431633_LSP_AGL",0.63144493712358,1.09253211073304,60.2518003869099,16,-25,-1.7758378906368,-39.77523915356,0.160958064212855,0.185424109553567,86.0194041632703,6.33333333333333,-34.5,-11.6551556262824,-49.7648317271183,0.102467099973606,0.20949549490641,50.6220121605456,13.6666666666667,-25,0.203963249756235,-37.9207364029957
"PI_431636_LSP_AGL",0.654954687909202,1.16992996744417,52.524345557744,11.6666666666667,-28,0.208426726524534,-37.9713857797861,0.155262863016254,0.173830601433464,90.5120579682976,4,-34,-11.45046947283,-49.206653049438,0.0942663926781027,0.214723510347218,41.110447930178,21.6666666666667,-14,2.0068500771332,-35.831188007268
"PI_431643_LSP_AGL",0.504231366632629,1.3674874536182,36.6246673647842,18.6666666666667,-17.6666666666667,2.86265733355207,-33.4706759997813,0.137959641885465,0.235464421171187,60.0879069997059,19.6666666666667,-16.6666666666667,-2.60044906288443,-38.9337823962178,0.0695465050442815,0.331149371178672,22.1347637629169,19,-17.3333333333333,5.85048932873937,-30.482844004594
"PI_431662_LSP_AGL",0.614031334765033,1.12106056138994,57.7076228019266,12.3333333333333,-20.3333333333333,-0.272778485253634,-32.9394451519203,0.141155826656632,0.179893094915277,79.3057627686411,12.6666666666667,-20,-9.30645310304937,-41.973119769716,0.0648382519776138,0.216485254057759,32.1795412066996,22.3333333333333,-10.3333333333333,4.6515872478185,-28.0150794188482
"PI_431663_LSP_AGL",0.622845579197351,0.929799196469626,69.4575198582801,7.33333333333333,-27.3333333333333,-1.59965176463163,-36.2663184312983,0.134762681077621,0.180386863384949,74.632095042584,15.3333333333333,-19.3333333333333,-8.5392611530739,-43.2059278197406,0.0528655672286055,0.166609154671236,32.3927899627259,14.3333333333333,-20.3333333333333,2.88720837534453,-31.7794582913221
"PI_431679_LSP_AGL",0.428228785484545,1.04753373728948,44.3475929657348,22,-13.5,1.78002671677687,-33.6162461718538,0.129382127721628,0.176338175235229,75.5158173478921,16.3333333333333,-16.5,-9.99409631306193,-44.3572942703728,0.0399835485258478,0.176261110873476,24.7315235207138,21,-15,5.79208059928457,-29.660565805786
"PI_431684_LSP_AGL",0.471096718044706,1.04490027200443,41.3608364211453,21.3333333333333,-20,2.71306204436013,-34.9347468281867,0.13851172616961,0.201966307807101,66.1454568865823,20,-18,-5.50754673131723,-42.076604377066,0.0627833669238945,0.213005500273883,26.6788764516027,21,-19,5.90901215807473,-32.0967161133683
"PI_431705_LSP_AGL",0.629408744744084,1.28247143442485,48.6949114556453,20,-14.3333333333333,0.290724303206,-34.0426090301273,0.14754215970206,0.171227315095662,86.5700933289718,7.33333333333333,-27,-12.3949108272339,-46.7282441605672,0.114857999098496,0.207848030066105,55.6229707004133,11,-23.3333333333333,0.0975457146867005,-34.2357876186466
"PI_431710_LSP_AGL",0.489320700453103,0.911789713145523,53.8838357274581,10,-24,-0.554495153584867,-34.5544951535849,0.130799666480155,0.155085387626155,84.3336093160953,8.66666666666667,-25.3333333333333,-10.8593387967649,-44.8593387967649,0.0522109878263202,0.141735443716801,37.5467946416776,13.3333333333333,-20.6666666666667,2.19721864282063,-31.8027813571794
"PI_431714_LSP_AGL",0.711460229713009,1.13798424606166,63.1611044465214,11.6666666666667,-19,-1.7595871376971,-32.4262538043638,0.149527608964133,0.18059232981824,82.4945535079951,11.3333333333333,-19.3333333333333,-12.0650237851174,-42.7316904517841,0.113415601715363,0.210286776209991,54.4158385408061,15,-15.6666666666667,0.974802883618234,-29.6918637830484
"PI_431717_LSP_AGL",0.534866933869727,1.15389875282585,46.1699422920666,17.3333333333333,-15.6666666666667,1.09953038945283,-31.9004696105472,0.148981092216264,0.173289131181068,85.8822169529336,6.66666666666667,-26.3333333333333,-9.72575342840437,-42.7257534284044,0.0929363931154994,0.189677269287154,49.1000101765908,12.3333333333333,-20.6666666666667,1.35479647658143,-31.6452035234186
"PI_431728_LSP_AGL",0.794578636355645,1.14984792913173,68.1122932589261,12.6666666666667,-19.3333333333333,-0.584844238931467,-32.5848442389315,0.132305934586706,0.166749245774323,79.2465405608317,13,-19,-10.2605314242374,-42.2605314242374,0.0769210234263404,0.188207132384835,40.3766145513013,18,-14,2.21408547253977,-29.7859145274602
"PI_431731_LSP_AGL",0.797534672255281,1.28060218865826,63.4190327032476,10.3333333333333,-21.6666666666667,-1.0004192656385,-33.0004192656385,0.141838085577656,0.169400556785593,83.3565375629415,9.66666666666667,-22.3333333333333,-10.6719332112532,-42.6719332112532,0.0886299487649188,0.214396963141842,42.0025541428422,15,-17,1.9105038759894,-30.0894961240106
"PI_431739_LSP_AGL",0.739059103308548,1.22464743360098,60.3114009114776,9.66666666666667,-23.6666666666667,-1.5417491935908,-34.8750825269241,0.149832823285111,0.17381223569382,86.2288103086053,7.66666666666667,-25.6666666666667,-11.1627857687079,-44.4961191020412,0.0984591135544653,0.220829515227218,44.7337514682791,14.6666666666667,-18.6666666666667,1.2039260485034,-32.1294072848299
"PI_431753_LSP_AGL",0.88988859356329,1.29247946275732,67.4039905910047,8,-25,-1.78221758854997,-34.78221758855,0.142126144442898,0.177795852930142,80.4529872626251,11,-22,-10.0509198860841,-43.0509198860841,0.0987808324001172,0.238071368451933,43.5650997682501,15,-18,1.74016224362093,-31.2598377563791
"PI_431756_LSP_AGL",0.788413589187978,1.12138136011071,73.4033060179287,5.66666666666667,-25.6666666666667,-2.25582132664767,-33.589154659981,0.152011170426529,0.181333521911201,83.7202824330661,9,-22.3333333333333,-10.4458577326403,-41.7791910659736,0.0888179939322406,0.209725341606296,44.70678293626,15.3333333333333,-16,1.2533638378524,-30.0799694954809
"PI_431809_LSP_AGL",0.451563378578354,0.95714313277638,46.2745210409113,13.3333333333333,-24.3333333333333,1.10756426285993,-36.5591024038067,0.135454635659243,0.168854707078183,80.2536074113581,10,-27.6666666666667,-9.12563848483633,-46.792305151503,0.0522633668412968,0.164065725243963,32.0606375219072,17.3333333333333,-20.3333333333333,3.73192460912793,-33.9347420575387
"PI_431824_LSP_AGL",0.449488042995556,1.19128732758492,38.5784907823713,11,-29,1.1640011765845,-38.8359988234155,0.132242464483657,0.206827692536451,63.7910185560275,19,-21,-4.30189322996047,-44.3018932299605,0.0474144809861939,0.24204580411535,20.0641862617557,15,-25,4.69980359982833,-35.3001964001717
"PI_431863_LSP_AGL",0.655076544117516,1.14559666821551,57.7904709265912,13.3333333333333,-20,-0.860835530597967,-34.1941688639313,0.153998782086799,0.178640824839847,86.0075828079743,7.66666666666667,-25.6666666666667,-11.4504535418725,-44.7837868752058,0.100912007010241,0.20942190339834,49.5995963152352,14.6666666666667,-18.6666666666667,1.1534996109257,-32.1798337224076
"PI_431873_LSP_AGL",0.703342446214505,1.35717152999182,53.0684889262907,15,-15.5,0.961109307729534,-33.816853732506,0.147892151751506,0.17656275668213,78.2887285912242,12.3333333333333,-25.5,-9.75107981800807,-48.2765796036933,0.0883510253528438,0.249662759427251,32.4182852559093,20.3333333333333,-15.5,4.00114284200303,-31.2831068216645
"PI_431884_LSP_AGL",0.613457659540134,1.14313342245947,49.5789677170466,14.3333333333333,-24.5,1.05886182560603,-35.5786484229416,0.14534486113013,0.190558232109953,73.4241908719831,15.3333333333333,-23.5,-7.334361236441,-43.6165092822242,0.0791785496898302,0.222887780048943,31.4120553317355,22.3333333333333,-16.5,5.10898967443833,-32.1047966001269
"PI_431888_LSP_AGL",0.415453021471133,1.30862398533231,32.3298272728002,21.6666666666667,-16,4.26448051886747,-33.4021861477992,0.138865084608349,0.198973474704477,69.5400627224326,17,-20.6666666666667,-6.18800268383797,-43.8546693505046,0.0473485033533848,0.262163726749215,18.8628066147179,21,-16.6666666666667,7.15699159934983,-30.5096750673168
"PI_431893_LSP_AGL",0.853724654631695,1.3426979195313,66.054947022871,9.66666666666667,-23.6666666666667,-0.380589460235934,-33.7139227935693,0.159108608724597,0.229184731549961,69.2622808032472,17.6666666666667,-15.6666666666667,-6.48507858086557,-39.8184119141989,0.125814714230581,0.304074038075969,46.9071380346643,11.6666666666667,-21.6666666666667,2.2908559564158,-31.0424773769175
"PI_431923_LSP_AGL",0.629847087403345,1.38749836257947,51.919849840871,20,-20,0.455870453401834,-37.5189766301074,0.156097892038578,0.213359616064084,69.9428059282178,17,-26,-6.51739641486107,-45.5791824000187,0.0906862984691178,0.284516986471372,32.9678448039029,20.3333333333333,-26,4.85820646964347,-36.6104051346862
"PI_431980_LSP_AGL",0.622136083345031,1.12608421293679,48.2962501416822,18.3333333333333,-21.5,1.2112292552057,-36.5334465852832,0.135577151381308,0.161653354238074,78.2143336083318,15.6666666666667,-32.5,-8.2099547866297,-47.6270799397943,0.0739754629257856,0.181418618751812,31.5052342537584,29,-16.5,6.62757409693383,-33.4578614776748
"PI_432000_LSP_AGL",0.587342658580971,1.29995257392207,45.9377385050017,11.6666666666667,-26.3333333333333,1.07047163548023,-36.9295283645198,0.134436787170106,0.218294554265129,61.2459502463972,21.6666666666667,-16.3333333333333,-3.9602657107847,-41.9602657107847,0.0618182755332352,0.291192195130411,20.6589591280671,21,-17,6.51317412671143,-31.4868258732886
"PI_432001_LSP_AGL",0.524696708113086,1.05319427340904,46.0421767568694,23.3333333333333,-17,1.4136437426569,-35.7616849553258,0.140907458554612,0.181003611414807,75.0959122006795,15,-22.5,-8.55553999109007,-44.7128980573446,0.0674298113234728,0.189823018777889,31.2155216828944,25,-15,5.32501897530747,-32.0165027786909
"PI_432002_LSP_AGL",0.472711252011453,0.948421865778747,47.8511302404536,15.6666666666667,-19.6666666666667,1.26090096369313,-34.0724323696402,0.130487063604076,0.169686999713947,77.0605979694849,15,-20.3333333333333,-10.2324791909462,-45.5658125242795,0.0461289037507425,0.157576591200553,27.2804456309415,17.6666666666667,-17.6666666666667,4.406976919552,-30.9263564137813
"PI_432005_LSP_AGL",0.615801286035413,1.27261259313472,46.8774867596981,19.6666666666667,-10,1.1521903013254,-32.0732438786413,0.155419550604831,0.184133290602577,73.7135343240846,14.6666666666667,-27,-7.495332037775,-45.4566074955972,0.0868373472386381,0.229323950043702,30.9522483267149,22,-14,4.66153378998913,-30.8242824743638
"PI_432028_LSP_AGL",0.669403666640988,0.988622034055631,67.9664031203369,9,-23,-2.13232259747423,-34.1323225974742,0.143902538205529,0.177704529345607,81.077440211565,12,-20,-11.165320357258,-43.165320357258,0.0683551582218116,0.175420023144751,38.735115135918,14.6666666666667,-17.3333333333333,1.8619839129112,-30.1380160870888
"PI_432033_LSP_AGL",0.595534758685171,1.07576726156965,55.9231807595638,14.3333333333333,-18,-1.01163012346453,-33.3449634567979,0.142983615388356,0.177280926699816,80.5699733378921,12,-20.3333333333333,-10.0620735835705,-42.3954069169038,0.0682860644037249,0.195639255201882,34.8812123894692,19.6666666666667,-12.6666666666667,3.26303551900307,-29.0702978143303
"PI_432085_LSP_AGL",0.411184840331884,0.991468166514542,40.3345801722691,19,-17.3333333333333,2.6981306885998,-33.6352026447335,0.14032085334538,0.185577871821539,75.81869941136,12.3333333333333,-24,-7.7034491397633,-44.0367824730966,0.0608465798297712,0.17774801912537,31.6906589251608,10.6666666666667,-25.6666666666667,2.47148942101733,-33.861843912316
"PI_432106_LSP_AGL",0.634075755451887,1.42639537081207,50.8075712869124,20,-30,0.849506266469566,-38.6872159145518,0.170559277592722,0.198991229676156,81.0389615431113,10.6666666666667,-34,-9.84445566580237,-49.2550047495544,0.0923748741750867,0.305440546919615,36.1464909991146,19,-19,3.1376383640837,-35.2558964040567
"PI_432124_LSP_AGL",0.366768508292932,0.982030614900244,37.0230662527964,23,-10.6666666666667,3.2356980207576,-30.4309686459091,0.119475953153746,0.148327897218574,80.3145338694966,11.3333333333333,-22.3333333333333,-9.48267634522106,-43.1493430118877,0.0434281458697922,0.147091847015009,29.4212238830652,24,-9.66666666666667,5.4109623554228,-28.2557043112439
"PI_432145_LSP_AGL",0.735032265428799,1.17565713195939,62.3745854538859,10.3333333333333,-21.3333333333333,-1.8932388353542,-33.5599055020209,0.149179692953982,0.177922956666927,84.3038654194167,8.33333333333333,-23.3333333333333,-10.2343383020894,-41.901004968756,0.101312601746717,0.21006199565143,47.5421086154695,15,-16.6666666666667,1.0970953808757,-30.569571285791
"PI_432147_LSP_AGL",0.611755366497063,1.08939132093612,56.228472896195,15,-18.6666666666667,-0.0808894956382318,-33.7475561623049,0.140556108804092,0.176545034635363,79.5888293338841,13,-20.6666666666667,-10.8551313639124,-44.521798030579,0.0628136381113055,0.193382280229646,32.5833121488762,18.3333333333333,-15.3333333333333,3.5830234629431,-30.0836432037236
"PI_432184_LSP_AGL",0.450314498390124,1.25829132452001,35.7172715546541,14,-23,2.20470196824706,-34.7952980317529,0.148224969397081,0.212274390956656,69.8317104177494,15.3333333333333,-21.6666666666667,-5.74225306703167,-42.7422530670317,0.0580511799979075,0.272207238661,21.5489797064251,16.6666666666667,-20.3333333333333,5.10120283469133,-31.8987971653087
"PI_432188_LSP_AGL",0.445954706239018,1.07198357515639,41.5346260627789,18.3333333333333,-18,1.87991463943687,-34.4534186938965,0.141794487618511,0.184678944918525,76.9130728918926,12,-24.3333333333333,-7.83041848407347,-44.1637518174068,0.0544256129722766,0.192969348261349,28.2391348286203,17.6666666666667,-18.6666666666667,4.3038693421911,-32.0294639911422
"PI_432190_LSP_AGL",0.99725450208741,NA,65.8334162319936,14,NA,-3.2590660045509,NA,0.197163429365338,NA,69.4876752963824,16,NA,-6.1003068539444,NA,0.195352464467722,NA,46.8472461210286,12.6666666666667,NA,0.735799333035833,NA
"PI_432201_LSP_AGL",1.02092118723204,1.37758110599744,72.5005548259598,7,-27.6666666666667,-2.41956012294317,-37.0862267896098,0.1718627707621,0.248631408505632,68.6188494773013,17,-17.6666666666667,-5.55508869182976,-40.2217553584964,0.132010936898229,0.349291616077825,36.1518274103003,17.6666666666667,-17,2.74243242150117,-31.9242342451655
"PI_432212_LSP_AGL",0.578408599642861,1.18058824096248,49.1927992084228,15.6666666666667,-14.6666666666667,0.431013966283902,-29.9023193670494,0.12786535824778,0.171820507125643,73.8340856625816,16.6666666666667,-13.6666666666667,-8.8710579381384,-39.2043912714717,0.0616707225616828,0.204941275596243,30.6563615736814,18.3333333333333,-12,3.827488171009,-26.5058451623243
