"Name","Su17_gc.a.auc.e","Su17_gc.a.auc.l","Su17_gc.a.b","Su17_gc.a.g.b","Su17_gc.a.g.r","Su17_gc.a.k","Su17_gc.a.r","Su17_gc.a.x.d","Su17_gc.a.x.gen","Su17_gc.a.x.max","Su17_gc.a.x.mid","Su17_gc.a.x.min","Su17_gc.h.auc.e","Su17_gc.h.auc.l","Su17_gc.h.b","Su17_gc.h.g.b","Su17_gc.h.g.r","Su17_gc.h.k","Su17_gc.h.r","Su17_gc.h.x.d","Su17_gc.h.x.gen","Su17_gc.h.x.max","Su17_gc.h.x.mid","Su17_gc.h.x.min","Su17_gc.v.auc.e","Su17_gc.v.auc.l","Su17_gc.v.b","Su17_gc.v.g.b","Su17_gc.v.g.r","Su17_gc.v.k","Su17_gc.v.r","Su17_gc.v.x.d","Su17_gc.v.x.gen","Su17_gc.v.x.max","Su17_gc.v.x.mid","Su17_gc.v.x.min"
"ILL_3597_AGL",53.8075210113847,52.1231907588273,-7.81890352203009,-1.55096477493675,0.0372045221779451,1.04743750577839,0.147410027979938,21.0260624258205,4.8031444336358,77,55.9739375741795,36.3333333333333,10.9838328990837,10.8072699620775,-5.3985055713162,-0.151667938504218,0.00561553806192067,0.176431370030091,0.128542034755082,24.9835253084203,5.77845589252633,68.6666666666667,43.6831413582464,19.6666666666667,8.62858425827655,8.46666268705274,-14.4554462199086,-0.499786995245085,0.0102544893789266,0.175333495294375,0.249657314914549,12.8074754280723,2.86692053736452,70.3333333333333,57.5258579052611,45.6666666666667
"ILL_4164_AGL",55.0925406664073,53.0809457819736,-6.53690787020881,-1.33943410749842,0.0334589021353916,1.08512851608248,0.124813441634862,24.1045931003052,5.56254173258495,80.6666666666667,56.5620735663614,33,9.88048942292727,9.81667143360744,-5.40516530664759,-0.131140907770397,0.00520894573014794,0.150109303492775,0.138584856418276,21.7968254420421,5.05930696170665,61.3333333333333,39.5365078912913,18.3333333333333,7.60258238061727,7.47912787902266,-10.8690851893076,-0.337135886859762,0.00725183362846958,0.156941634550373,0.188186828924494,16.1539154599758,3.69310128530275,74.3333333333333,58.1794178733576,43
"ILL_4400_AGL",68.1541312272565,65.6785863086454,-6.34029146356962,-1.52206401199553,0.0406714007940086,1.27171730404973,0.131512727106615,23.3770716405455,5.37056384052066,76.6666666666667,53.2895950261211,31,13.4508072389662,13.4518029079023,-5.25272234982049,-0.186603132115672,0.00670649741677851,0.222863851476292,0.121384802626397,24.9665682459634,5.7688152239149,69.3333333333333,44.36676508737,20.6666666666667,13.3553738157255,13.0885760166564,-11.551910509816,-0.623764510872485,0.0134889495787718,0.268516822807814,0.206491615084995,15.0495371004877,3.42452365401092,71.6666666666667,56.6171295661789,42.3333333333333
"ILL_4605_AGL",62.7350246256858,60.5352249981592,-6.57936588873211,-1.48034647322025,0.0384358354240674,1.17803747898854,0.132735183198165,22.8899942764952,5.29094853688479,76.6666666666667,53.7766723901714,31.6666666666667,12.2016494035721,12.1508596845179,-4.99928508896993,-0.145128839438996,0.00582652619696074,0.19210868536832,0.12323926280158,25.3843603259981,5.89542664337315,67,41.6156396740019,17.3333333333333,10.6779990337618,10.4795277628204,-11.2475896877,-0.487919738948743,0.0105855893323102,0.214179672644742,0.201693841644993,14.8417801244862,3.44701421235206,71,56.1582198755138,42
"ILL_4609_AGL",67.4970087789006,65.1561997724333,-8.00869424222708,-2.10798241824705,0.0490352868025321,1.32839549627748,0.152455156604265,20.7440813484437,4.73226224655464,77,56.2559186515563,36.6666666666667,12.5481151153644,12.4186957840473,-5.17401871957207,-0.185089781911684,0.00596324375311534,0.226979376297312,0.10518206773176,28.8433723363428,6.63063734719435,79.3333333333333,50.4899609969905,23,13.2250964794241,12.9886931337438,-14.3930892625355,-0.829899152767104,0.0162538160201147,0.285528024546986,0.24082284438837,13.0484809534669,2.95254001028635,73,59.9515190465331,48
"ILL_4665_AGL",69.9685429677432,67.4485262739066,-6.96039772932303,-1.64908239716569,0.0443992805485011,1.23625914542101,0.14746421367495,20.9602425088987,4.84745023541336,71.6666666666667,50.706424157768,31,14.6927975875636,14.7303542184635,-4.92601773149891,-0.199866248866831,0.00679587422374978,0.262792458624327,0.103651033914347,29.0246287107235,6.74807104597539,78,48.9753712892765,21,15.3863065422168,15.0502306251301,-12.7151836597893,-0.788077692389304,0.0165903077689575,0.309875735689758,0.224900525540215,13.9108866725639,3.18392190816627,70.6666666666667,56.7557799941027,43.6666666666667
"ILL_4671_AGL",67.714131020514,65.2453578036387,-6.35248071463091,-1.47528412471225,0.0402147877544814,1.22445533494389,0.133570669981782,22.7412649643861,5.22550205916861,74.6666666666667,51.9254017022806,30,13.3411412551006,13.386530985547,-4.44390011629163,-0.136958553648124,0.00569854114220549,0.216354223654811,0.105781739733015,28.6091502712443,6.56152708137365,71.6666666666667,43.0575163954223,15.6666666666667,13.1734623725245,12.9123291328796,-10.2068891294161,-0.523846585193383,0.0116686847552875,0.263918843358907,0.183279862371289,16.7464973905958,3.83066092851489,73,56.2535026094042,40.3333333333333
"ILL_4768_AGL",52.7487915086714,51.2284631246203,-5.68807063624776,-0.915689873088302,0.0269416369105711,0.954724943829265,0.116536783438447,26.2352721969362,6.01165583457157,78.6666666666667,52.4313944697305,27.3333333333333,10.3256321772188,10.2336036271654,-6.34661806091679,-0.174375193649614,0.00639446969311388,0.157632901701932,0.161965050685615,19.824684723181,4.59270835081412,60,40.175315276819,21,7.74083801506939,7.49961524034712,-11.3903873445325,-0.30757371437675,0.00715000313979919,0.143400729842285,0.209617992612599,14.4891197712357,3.34337190707853,68.6666666666667,54.177546895431,40.3333333333333
"ILL_4782_AGL",50.2245131411393,48.4999631528071,-6.12347387036357,-1.1102070350685,0.0289556707854934,0.973006305184906,0.119437617101027,25.2949437919469,5.81116773196072,80.6666666666667,55.3717228747197,31,10.8323671453695,10.4070470526047,-5.92294917492113,-0.156690902921258,0.00609053688098923,0.157430295534076,0.155173075543677,20.4330447496402,4.69013113421787,59.3333333333333,38.9002885836932,19.3333333333333,7.13472971994369,6.97428195110821,-10.632416411089,-0.300482556374339,0.00668030075442426,0.141368953940364,0.191163740482238,15.9042021583018,3.631412606639,72,56.0957978416982,41
"ILL_4783_AGL",102.495606404075,98.7978994326943,-5.85618325304733,-2.38136162662848,0.0611523582954322,1.98382473912318,0.124194424506623,24.1448870988988,5.58308287661832,79.3333333333333,55.1884462344345,32,15.810916436861,15.7501383599109,-5.1964744495437,-0.222820172307179,0.00767395096472518,0.276869791497168,0.114370712357166,28.0199309445581,6.42517218198589,75.6666666666667,47.6467357221086,20.6666666666667,24.1738269988615,23.6719592413516,-11.3678965252797,-1.20322467279566,0.0249824959280742,0.514313019092058,0.199780619086114,15.6341532546894,3.53794179871501,74.3333333333333,58.6991800786439,44
"ILL_4804_AGL",54.9858172991296,53.3643450444247,-7.91797253574817,-1.51193518027361,0.0374839158986003,1.0365755956004,0.152530630740431,20.5043704675382,4.70206714763351,75,54.4956295324618,35,10.5867295775811,10.6374761830991,-5.26721515232459,-0.146171055965254,0.00536599900923606,0.174279128188941,0.122908457714977,25.6351388103713,5.9187637300319,69.6666666666667,44.0315278562954,19,8.77921227659531,8.66224682242555,-13.2648611828308,-0.460192703123324,0.00975517443764629,0.176676232615332,0.232876067055555,13.364868575578,3.01519905766889,70.3333333333333,56.9684647577554,44.6666666666667
"ILL_4875_AGL",87.9035801729493,85.3467976913085,-7.51001475088903,-2.91874815162216,0.0658053858725976,1.82979025343033,0.144422756482126,21.2127218294535,4.82740540612517,79.6666666666667,58.4539448372132,38.6666666666667,13.1486415988207,13.0221665438814,-5.8879606015607,-0.224628146881001,0.00713185715195516,0.228856952350091,0.126895465095384,24.5024914508408,5.61833015875535,72.3333333333333,47.8308418824926,24.3333333333333,17.2976189024391,17.2650643066585,-12.7777230977273,-1.01215924957931,0.0202739711880492,0.37984246349142,0.218481177491616,14.0435850493291,3.24283008559559,73.6666666666667,59.6230816173376,46.3333333333333
"ILL_4956_AGL",78.9889527397477,76.4717427027201,-6.90440228769094,-2.06402375870605,0.0525713329452302,1.48217166016077,0.142658145939491,21.3510703513096,4.86255979007563,75,53.6489296486904,33.6666666666667,14.8449785688519,14.736503323042,-5.16800633527241,-0.221676548885212,0.00710834794657082,0.269361773497575,0.105690222955604,29.0129345759285,6.67688074144066,79.3333333333333,50.3203987574048,22.3333333333333,18.1157813767344,17.9008889680226,-12.6417971095173,-1.03067957685417,0.0209858738841443,0.384645772662878,0.218938657200676,14.1591427189774,3.20090589238205,73,58.8408572810226,46
"ILL_5058_AGL",62.9329074845772,60.760361005767,-7.09323612891396,-1.62031620426188,0.0415067058399896,1.16475808716026,0.144426075183886,21.0914631425073,4.85214464428328,74,52.9085368574927,33,13.6211395297945,13.6202190083174,-4.76174586029588,-0.17111903670885,0.00602751013067356,0.241551087736334,0.100854198408225,30.4487721360209,7.06981260714761,79,48.5512278639791,19,12.6157485883667,12.45992955898,-12.2784574151828,-0.6697829098727,0.0138488333556209,0.264431592718394,0.214095119382924,14.3994449034551,3.24085762348295,72.3333333333333,57.9338884298783,44.6666666666667
"ILL_5151_AGL",53.5241331523846,51.5093850866465,-5.62148382397945,-0.948210563456969,0.0282833532258335,0.943220815102205,0.121253800185896,24.8903842471826,5.77034095314179,75.3333333333333,50.4429490861507,26.6666666666667,11.0308568877975,10.8814348896662,-5.0937068089822,-0.133357554200191,0.005414789814854,0.167570817778067,0.129625439741261,23.1508835393509,5.36150801191999,63,39.8491164606491,17.3333333333333,7.95287337333845,7.74038757168173,-10.9653431365387,-0.331877309698795,0.0076201756262741,0.150298390587346,0.20600463725941,14.9733455350456,3.43888217335006,68.6666666666667,53.6933211316211,39.3333333333333
"ILL_5209_AGL",51.0003082266421,49.337043975882,-5.64741545201379,-0.954124273985033,0.0272339635562445,0.935195148468075,0.116954626069603,25.6714841985711,5.93289287625194,78,52.3285158014289,27.3333333333333,11.9032251876593,11.7176065745031,-5.54243142838058,-0.167774509589988,0.00616848254264687,0.186926466556424,0.133529049146082,23.2119427146469,5.26189771802979,65.3333333333333,42.1213906186865,20,8.37261065172998,8.208806277117,-10.8027614385937,-0.362486295332913,0.00805957677644159,0.165294274675303,0.196794159450139,15.5693604279483,3.56721273517241,71,55.4306395720517,40.6666666666667
"ILL_5480_AGL",73.0426560739024,70.5049816450606,-6.83227890461062,-1.94311114794102,0.0477485921068604,1.42703492436904,0.135448033323405,22.3340910674465,5.12418559443774,78,55.6659089325535,34.3333333333333,16.0698705133299,16.1237972578308,-4.68213914875154,-0.210099185640097,0.0070845877894929,0.297549453647628,0.0959504852994637,31.1807177177718,7.23364176403239,81.6666666666667,50.4859489488948,20.3333333333333,18.3297607429247,17.9808714946247,-11.7624858581623,-0.975690968339224,0.0194571830024717,0.408091157243365,0.198104912820703,15.6572168923582,3.55528571800412,76.3333333333333,60.6761164409751,46
"ILL_5639_AGL",55.9522801539307,54.1346381386616,-8.44398394463398,-1.7018806069199,0.0407071923602781,1.07448235604867,0.159590498154175,19.2522485524042,4.42828374071575,75,55.7477514475958,37.3333333333333,12.2036148889363,12.2418778897422,-5.1380865123602,-0.173800325072693,0.00596720592972046,0.215023992310027,0.111109695264638,28.1533912231708,6.53470278416085,76.3333333333333,48.1799421101625,21,10.8718707994362,10.7043686485172,-13.7529572584424,-0.628085663805318,0.0127720187356654,0.227463760119443,0.233315923438052,13.1006459190385,2.99665382125829,72.3333333333333,59.2326874142948,46.6666666666667
"ILL_5722_AGL",48.3404416180624,46.317981994849,-6.12323891310388,-1.00991620638376,0.0275269475473584,0.887483063610645,0.124568726005926,23.9497018697289,5.60901452068437,76.6666666666667,52.7169647969378,29.3333333333333,11.987667491138,11.9901962919464,-4.88374728413479,-0.139695570853113,0.00562320019510338,0.190676032199854,0.119422630064764,26.402104743911,6.10764271937054,68.3333333333333,41.9312285894223,17,8.09057376697865,7.8757286836135,-11.3115580594949,-0.374282706684375,0.00807120711853744,0.162305007207018,0.202175838378295,14.9353542739367,3.434391569538,71.3333333333333,56.3979790593967,42.3333333333333
"ILL_5883_AGL",49.3600469557936,48.0483781151789,-5.53327957332251,-0.900634523850585,0.0264830863452812,0.864582110012679,0.120208686770887,25.7852263663751,5.97002880072984,74,48.2147736336249,24.3333333333333,11.2227217591305,11.2120965634989,-5.20636155125018,-0.133212087450053,0.00595188673410925,0.162151475832761,0.14828918477473,20.5778112999169,4.69316003089939,56,35.4221887000831,16.6666666666667,7.7953756661175,7.54234276036904,-9.80973097477077,-0.270962631652921,0.00651018486133457,0.143445906759263,0.191294582245956,15.9497793088016,3.65171782726233,67.3333333333333,51.3835540245318,36.3333333333333
"ILL_5888_AGL",40.0693665859667,38.4266253918529,-7.0504253016702,-1.03800885664976,0.0248526683862468,0.81595273079665,0.125863710205605,23.7693686128045,5.55527499270668,82.6666666666667,58.8972980538622,35.6666666666667,9.17371390484273,9.09466459209709,-5.62244335124455,-0.127303695546115,0.00513835707724517,0.138140850311437,0.148272653250811,21.9535245772267,5.08474218050569,61.3333333333333,39.3798087561066,18,5.22578565184805,5.02400116349155,-11.4069985695741,-0.232218805235165,0.00490771139652267,0.106998583927672,0.193495338527781,16.0633878066993,3.6160808778499,75,58.9366121933007,44
"ILL_5945_AGL",51.3737805547136,49.9141230819985,-5.79467430170136,-0.968203065659284,0.0275710723291358,0.944702404273598,0.118499527542928,25.2216673546998,5.85812988467602,78,52.7783326453002,28.3333333333333,11.2202097338935,11.1563211886205,-4.84876249096436,-0.123843160630262,0.0053124827266322,0.170073611276087,0.125525161232978,23.6707249151445,5.54578135372612,63,39.3292750848555,16,8.01121546013982,7.82521954356501,-10.4388103234954,-0.301690202179306,0.00682760351421938,0.157659585354887,0.185834595338918,16.8899147973022,3.8511301754585,73,56.1100852026978,40.6666666666667
"ILL_6002_AGL",60.48951786226,58.2667665616422,-6.15228755171118,-1.25540145304164,0.0343926391481332,1.10802365959944,0.126097518720007,24.3995044342722,5.58213045124651,77.3333333333333,52.9338288990611,29.6666666666667,14.4457982253035,14.4696318116961,-4.52416633862601,-0.154302589260319,0.00628021052867211,0.23420744130743,0.107544439857266,27.9341606440524,6.48881280514738,71,43.0658393559476,16,12.5397010052842,12.2512676354539,-10.9317631896273,-0.545135920261275,0.011842869927568,0.253353045827867,0.193158971444362,15.8823146635278,3.69959427587768,73,57.1176853364722,42
"ILL_618_AGL",65.5167809958724,63.3818104538656,-7.50731650789084,-1.82208626913717,0.0442089810635001,1.26668240108295,0.144303616479214,21.2660684165048,4.918608784833,77,55.7339315834952,35.3333333333333,12.5723634631435,12.4565556193063,-5.99697313755295,-0.211574936170099,0.00708630210869057,0.205991669630157,0.137405194004572,22.4858747936477,5.22769894995672,67,44.5141252063523,22.6666666666667,12.2276518223489,11.9561499576925,-14.0312331700303,-0.73443147118901,0.0152771986228509,0.247477045999608,0.248248642733301,12.358038252901,2.87014793878052,70,57.641961747099,45.6666666666667
"ILL_6182_AGL",57.6192692682212,55.4171745454195,-7.17218458126657,-1.56975931456732,0.0381618708846939,1.12497600525887,0.137395435904985,21.8388302781474,5.05237584875255,78,56.1611697218526,35.3333333333333,10.9937605692446,10.8290868134121,-5.141566210769,-0.148248543697067,0.00521000731267649,0.187341863487737,0.113627162670548,27.9097018471633,6.44113173556776,74.6666666666667,46.7569648195033,20,9.23800966539361,9.10379731827409,-12.635666287555,-0.520368572011292,0.0105352277844528,0.198238385879052,0.215185252710948,14.5381984349992,3.2422465438339,74,59.4618015650008,46
"ILL_6211_AGL",64.7022946277803,62.4519484886035,-7.20564128880493,-1.56421293942774,0.0406259437270487,1.18978897128333,0.143867599830875,21.562468326436,4.97502265170874,75,53.437531673564,33,15.138866156439,15.0881042520103,-5.02728286342028,-0.209619755955266,0.00715637735511642,0.264786040548302,0.107686982117073,28.5399469207638,6.54100387163762,76.6666666666667,48.1267197459028,21,14.9298858176777,14.6626256664575,-13.2124826113074,-0.776488819915295,0.0161672018569907,0.306202757809582,0.228215931933517,13.9639010562274,3.12351646735041,72,58.0360989437726,45
"ILL_624_AGL",69.7138175593765,67.5726738100822,-5.55812303445841,-1.34151427863045,0.0377620585970794,1.28958839670461,0.11789681247382,25.3843966288029,5.87998828289567,78,52.6156033711971,28,16.9626935430368,16.9570725228963,-5.28312918440114,-0.255018340028024,0.00838329574820329,0.299636276467715,0.112499435274915,26.9441586106763,6.19286709389461,75.3333333333333,48.389174722657,22.6666666666667,17.7189667899762,17.3899799774396,-11.4443000009003,-0.863449992613495,0.0181446910619159,0.368990339001363,0.201448367130813,15.1448878412994,3.48259747972251,73,57.8551121587006,43.6666666666667
"ILL_6821_AGL",57.0828014519535,55.1169249157681,-5.49775907281403,-0.999131429454611,0.0299702434708186,1.00966736461674,0.119289437998975,25.1060697869837,5.83726637626337,75.6666666666667,50.560596879683,26.3333333333333,11.9678129966557,11.829718933241,-6.60770506484686,-0.206078273717215,0.00762896311969902,0.178900412456075,0.172876584433075,18.1287606526707,4.13403626325092,57,38.8712393473293,21.6666666666667,9.47847414797933,9.21102381790344,-9.49464793620307,-0.327238041828884,0.00793053735308342,0.176340144693276,0.182351842514133,17.015240764159,3.86334383921732,70,52.984759235841,37
"ILL_6853_AGL",81.5741851401027,79.2456833680457,-4.74960680029888,-1.21823630666478,0.0391301038026699,1.42791670660292,0.110825439741708,27.268436577307,6.2761067550666,76.6666666666667,49.3982300893597,23.3333333333333,13.5315071184437,13.4806550050906,-6.24578902733307,-0.233513410097464,0.00798317736168212,0.217729657126292,0.148173521750712,20.599415550544,4.75524697124564,63.6666666666667,43.0672511161227,23.6666666666667,16.0410126143474,15.6465475132843,-10.101946400697,-0.604697195684873,0.0142135211989541,0.303219328901456,0.192894403626242,15.6666136252549,3.63328439157846,69,53.3333863747451,38.6666666666667
"ILL_7089_AGL",81.8402894462235,79.682842717162,-5.47227466764518,-1.60853358644037,0.0450683755321803,1.53105631343707,0.118287585192538,25.9646454287329,5.93132631489587,79,53.0353545712671,28.3333333333333,15.3694540583094,15.4780505482865,-5.18786731410337,-0.224134289513158,0.00748355645415694,0.273354610127795,0.110496198779729,27.6778883257507,6.40096249698409,76,48.3221116742493,21.6666666666667,19.0703008015431,18.8055683396204,-10.8680305852291,-0.893967043788625,0.0188297697728376,0.402092673841557,0.190098996466091,16.3568495445041,3.65028846803814,74.6666666666667,58.3098171221626,43.3333333333333
"ILL_7558_AGL",59.8805255689859,57.7366498751061,-5.87336234874441,-1.15250208791288,0.0332253075856008,1.06390354590825,0.125328103552367,24.1877505489029,5.58395967915336,75.3333333333333,51.1455827844305,28,12.1327571737766,11.9842073721201,-5.40423613986509,-0.16277327474699,0.00622228905822684,0.188348367977265,0.133306233567398,22.7024513357566,5.20534039421643,64,41.2975486642434,19.3333333333333,10.0799295837114,9.83878812532556,-10.9661409586172,-0.431944922154982,0.00977889278622837,0.193478898882588,0.203422286983521,15.1721919278479,3.43386712070179,69.6666666666667,54.4944747388188,40.3333333333333
"ILL_7663_AGL",52.5877771130856,50.5563635095109,-6.67581518967616,-1.33724785717671,0.0332825338437679,1.02255348264192,0.130057647687391,23.4084937428769,5.41820921244298,78.6666666666667,55.2581729237898,32.6666666666667,10.5607702492177,10.3366466634277,-7.64365584411056,-0.205515749433373,0.00746660126421597,0.154405113575935,0.204416087598031,15.7197010621574,3.64032599876778,53.6666666666667,37.9469656045092,22.6666666666667,7.48273379364439,7.22906525903183,-12.6301881875374,-0.392884509286032,0.00837957945041107,0.146646468524622,0.229760151286757,14.3872851567327,3.29756144934664,69.6666666666667,55.2793815099339,41.6666666666667
"ILL_7668_AGL",54.955855738288,53.1632026012861,-7.61493165721024,-1.46534485939084,0.0360721868544957,1.05819055912078,0.144521129983431,21.3242027316201,4.9546428200608,77,55.6757972683799,35,10.7691105006635,10.6787688832362,-5.17211698774987,-0.14876476710877,0.00518783019383191,0.183497368326236,0.113335706534278,27.1202202369473,6.27433150528836,74,46.8797797630527,20.6666666666667,9.00623337904294,8.88581790605499,-12.7249034857506,-0.473724445130898,0.00976811945144023,0.188980194175254,0.2165712045489,14.0939230664886,3.23190211552648,73,58.9060769335114,45.6666666666667
"ILL_7716_AGL",71.0052908770044,68.8857704238722,-5.32240597658089,-1.21334450770678,0.0370773200095762,1.23930304671815,0.120319903628582,24.9822414145448,5.77628352410708,74.3333333333333,49.3510919187886,25.3333333333333,12.5571752537787,12.5837827323107,-5.02746956176099,-0.150235339823675,0.00618310036138442,0.19359268427771,0.128327430116428,23.4044617546362,5.42443494364674,63.3333333333333,39.9288715786972,17.3333333333333,12.6214427013578,12.3450684532126,-8.7035682168525,-0.401043851819139,0.00977851155114492,0.238527381607221,0.165742092307424,18.0646286887264,4.18722786592795,71.3333333333333,53.268704644607,36
"ILL_7747_AGL",54.5086958893732,52.616464128806,-7.20801080185339,-1.54004373057437,0.036718159357403,1.09243611965091,0.135852308887682,21.9018839721359,5.10775567976401,79,57.0981160278641,35.6666666666667,12.0595372968415,11.8272223843156,-4.96042999370037,-0.152990163970497,0.00549811812842127,0.202724183042589,0.109603313587374,28.4816162922817,6.57063368825697,75,46.5183837077183,19,9.84096005961981,9.76084833738416,-13.070492845269,-0.569098572045241,0.0114567258948833,0.211546201025135,0.221759859574698,13.6319767811089,3.12654338099855,73,59.3680232188911,46.5
"ILL_7946_AGL",49.8932150452519,48.2009598423163,-5.89800216149619,-0.925062538413465,0.0269075474933942,0.888983689372704,0.123071637490006,24.2941854331104,5.64585233752434,75.6666666666667,51.3724812335563,28,11.2903633950402,11.085766057992,-6.95765015050714,-0.20200370431003,0.00749977086953322,0.165375904753987,0.184947765334541,16.6025625346923,3.79977837651393,54.6666666666667,38.0641041319743,22.3333333333333,7.86622955301303,7.56839204822551,-10.997988057795,-0.293152555887,0.00700201362429665,0.142778004330996,0.208397697067029,15.1122941547218,3.38744097808333,68,52.8877058452782,39
"ILL_7978_AGL",57.7471895492601,55.5666448925616,-5.16982575517393,-0.891247214078274,0.0280218244237309,1.00861271135279,0.111007687282887,27.3946690594224,6.31180934870973,78.6666666666667,51.2719976072442,25,11.7680464560787,11.7162628858927,-4.89956443632648,-0.139122987174885,0.00573302179504243,0.181023777335398,0.124381850562059,25.7379246394277,5.92361270732301,66,40.2620753605723,16.3333333333333,9.7222899657018,9.38925866890801,-9.96906203281757,-0.329453976288724,0.00792460080832219,0.179722118041097,0.183691267568231,16.8258831330615,3.79773236204875,71.3333333333333,54.5074502002718,39
"ILL_7979_AGL",54.4515090178282,52.575232657412,-7.2827846326831,-1.39770749016816,0.0350667407604013,1.03634673224913,0.141212493161167,22.2325176193574,5.01717981461486,77,54.7674823806426,34,11.2755947591364,11.1879170685478,-5.02928351581126,-0.144734725659974,0.00532732688664971,0.187382556490217,0.114435044357905,27.7337571589031,6.34418539290312,73,45.2662428410969,19,9.02723196158411,8.89633573246614,-13.3413204479961,-0.473517101159455,0.00980076448226519,0.187159823210175,0.229215149329455,13.6150598100023,3.16188030878123,71.6666666666667,58.0516068566643,45
"ILL_8007_AGL",40.9756990479671,39.5904288517978,-5.09492198062177,-0.727428794383627,0.0204352065546715,0.78648891507486,0.10157416292317,29.9276259170702,6.9179391860846,83.6666666666667,53.7390407495965,25,9.12598144551118,8.95738983743026,-5.60892902753861,-0.122428160583696,0.00490564666267869,0.135249585982699,0.146553384394144,20.9340143462761,4.80787374960458,59.6666666666667,38.7326523203906,18.6666666666667,4.84098102769977,4.72066936491174,-9.38470134235122,-0.190404749536547,0.00419928285449731,0.0981420267467762,0.165586981528856,18.8747394732561,4.36974561535832,75.6666666666667,56.7919271934105,39
"ILL_8009_AGL",33.6062851482867,32.7056101767234,-6.60389650117076,-0.866397154204876,0.0212775713887603,0.660941219494203,0.123817685294649,28.2847812459379,6.54430902338923,83.3333333333333,55.0485520873954,28.3333333333333,10.2056932285925,10.2175642720425,-4.87822336529124,-0.11884501370877,0.00479079076595888,0.163093154338831,0.118693707917758,26.0889357619288,6.03451674669343,68.3333333333333,42.2443975714046,17,4.68608188606514,4.65242327768003,-11.3334805051221,-0.247074819960975,0.00503948239465433,0.1008889883428,0.192343163572394,17.9373898319301,4.15274310417159,77,59.0626101680699,42
"ILL_8010_AGL",51.9351612069422,50.4381573927044,-6.73283280702156,-1.12817971783446,0.0299026313920939,0.981170128156211,0.128600790822606,24.34364346221,5.59841891329182,79.6666666666667,55.3230232044566,32,10.6509903835505,10.5226184020012,-5.43233746218132,-0.146563755047356,0.00552322621743829,0.16852710809051,0.130615285386199,23.9182973029765,5.49498328750964,67,43.0817026970235,20,8.1489448965309,7.87073639883773,-14.3106002375304,-0.411762663186565,0.00895413765220235,0.155758725016395,0.252678798899991,13.0171546304713,2.90852971442103,69.3333333333333,56.3161787028621,44.6666666666667
"ILL_8072_AGL",53.0590812180943,50.7762520386257,-6.06964138801381,-1.01597014223893,0.029138544130085,0.93406879993536,0.127545958884734,24.0276977630164,5.54301443532474,75,50.9723022369836,28,12.1825387386481,11.995126845551,-5.70026679114283,-0.1753479607547,0.00665422603364367,0.187580966931626,0.143202006259748,22.3006276656118,5.14571617220815,63.3333333333333,41.0327056677215,19.6666666666667,8.99232944655661,8.64572650701341,-11.4551203481309,-0.380258908190543,0.00860377282671452,0.168375323981138,0.211865080400662,14.5526657123372,3.31463029421408,68.6666666666667,54.1140009543295,40.6666666666667
"ILL_8174_AGL",71.5025302425296,69.1464626447057,-6.48847698050462,-1.61307173141486,0.0431502637474774,1.30966729173515,0.134371111699197,22.5762873826561,5.19635091429647,75.3333333333333,52.7570459506772,31.3333333333333,15.6865402197341,15.731583286865,-5.25906387673241,-0.243065432401787,0.00780255194109966,0.283068297872119,0.109498006933882,27.8902590316986,6.43723042467186,77.3333333333333,49.4430743016347,22.3333333333333,17.4757653468723,17.1348730377928,-12.5934167069316,-0.891379898616733,0.0185696860977156,0.360176147171456,0.218909239239161,14.3414987465318,3.22860651805537,72.3333333333333,57.9918345868016,44.3333333333333
"ILL_8595_AGL",65.7222989598539,63.5485161683133,-6.74400862017444,-1.59356824942174,0.0409368764601276,1.24035374932112,0.135138378976824,22.5187254104906,5.19319292377941,76.6666666666667,54.1479412561761,32.6666666666667,14.3120616250733,14.2941307002856,-5.46553137446171,-0.232565708129102,0.00728275512315986,0.260453072543288,0.11209365268842,27.1095058388895,6.29093079396976,77.3333333333333,50.2238274944438,24,14.5205017757345,14.2892353187778,-13.2757176547671,-0.837517067870136,0.0169321252785716,0.306870798299991,0.227483591284216,13.7304005286063,3.05503793170455,72.6666666666667,58.9362661380604,46.6666666666667
"ILL_9_AGL",50.9793752624797,49.092867078994,-6.47423917423372,-1.09091796975822,0.0299574912018666,0.917485643714032,0.133093230597114,22.8449586155432,5.26436051420108,74.6666666666667,51.8217080511234,30,10.7720300044119,10.5357398456433,-5.24462191831146,-0.13330962974577,0.005452686189118,0.159680139785141,0.136460045910344,22.4476164775558,5.16387947600595,61.3333333333333,38.8857168557775,17.3333333333333,7.38700166776022,7.2338917199605,-11.691434926205,-0.326119513627146,0.00733753265877846,0.141579333505326,0.21546350869364,14.3057926892195,3.2506312284942,68.6666666666667,54.3608739774471,41
"ILL_975_AGL",63.6209761055116,60.9338611621568,-6.38829631805404,-1.36680498130544,0.0379654897199082,1.1218485616604,0.136829525647371,22.6427613188238,5.15902957435399,73.3333333333333,50.6905720145095,29.3333333333333,12.0386045140525,11.8904733335442,-5.97592371155324,-0.188558440692052,0.00675784985581123,0.189581300665774,0.145668726109867,21.0099775012432,4.83138700593239,63,41.9900224987568,22,10.8089988666554,10.4925048398581,-12.8655410901381,-0.550150149342763,0.0121342876456015,0.203883872824149,0.241833020003596,12.9136698865605,2.92700379286105,66.3333333333333,53.4196634467729,41.6666666666667
