"Name","It17_gc.a.auc.e","It17_gc.a.auc.l","It17_gc.a.b","It17_gc.a.g.b","It17_gc.a.g.r","It17_gc.a.k","It17_gc.a.r","It17_gc.a.x.d","It17_gc.a.x.gen","It17_gc.a.x.max","It17_gc.a.x.mid","It17_gc.a.x.min","It17_gc.h.auc.e","It17_gc.h.auc.l","It17_gc.h.b","It17_gc.h.g.b","It17_gc.h.g.r","It17_gc.h.k","It17_gc.h.r","It17_gc.h.x.d","It17_gc.h.x.gen","It17_gc.h.x.max","It17_gc.h.x.mid","It17_gc.h.x.min","It17_gc.v.auc.e","It17_gc.v.auc.l","It17_gc.v.b","It17_gc.v.g.b","It17_gc.v.g.r","It17_gc.v.k","It17_gc.v.r","It17_gc.v.x.d","It17_gc.v.x.gen","It17_gc.v.x.max","It17_gc.v.x.mid","It17_gc.v.x.min"
"CDC_Maxim_AGL",181.939569292352,172.473554209931,-10.8003554333182,-4.50638580225911,0.0461284052745939,1.91036160736302,0.100013292892343,31.2694522423363,7.24221360936439,150,118.730547757664,88.6666666666667,35.0692483472327,32.3407561815054,-7.64647081043218,-0.496329638408457,0.00576574243673138,0.343350484109369,0.0674580249057024,44.129295081653,10.2797891480847,160,115.870704918347,72.6666666666667,52.4465885401572,51.8591546793518,-24.7684431469782,-3.42795504374738,0.0296458726887893,0.625783214920729,0.199783875028317,16.272499906984,3.65116352443546,142.666666666667,126.394166759683,111.333333333333
"CDC_QG.1_AGL",167.199380749939,159.003054375903,-10.4442274040679,-4.03677988370529,0.0416077705903571,1.75722417738083,0.0965704219838894,31.8085527594237,7.37599930320765,150.333333333333,118.52478057391,87.6666666666667,31.4530552129448,28.7134603868859,-6.91482105488612,-0.374555862848748,0.00463553829278488,0.29482681458442,0.06268303588056,47.630529598771,11.0871561408872,160.333333333333,112.702803734562,66,42.4270428046994,41.446471858638,-23.9317158864928,-2.6945784265463,0.0235320054493374,0.495909040961691,0.193579550202704,17.0489573765487,3.87820787347562,143.333333333333,126.284375956785,110.333333333333
"CDC_Red_Rider_AGL",172.585063289112,163.851472602491,-11.6290400952706,-4.31749186768544,0.0461643228736936,1.66517173423541,0.111721937788935,27.0844241883813,6.22619915686204,138.666666666667,111.582242478285,86,35.2038557142516,32.1010865112778,-7.36752740403149,-0.45401027756715,0.00550091327040473,0.328845819209798,0.0670103954796021,44.6275920879007,10.3536736540228,157,112.372407912099,69,48.3236570275526,46.6913421787844,-27.6178463404039,-3.36747963198182,0.0296915985117243,0.532972477799656,0.227849840197888,13.280386510407,3.04441979041566,135.666666666667,122.38628015626,110
"CDC_Redcoat_AGL",167.418119706143,159.647096956595,-11.9253392768395,-4.64820141220912,0.0471239218700322,1.70613488255751,0.109681386527863,27.8453116967773,6.45869270817308,144,116.154688303223,89,36.9679404702038,34.2583854050938,-7.70426314905205,-0.551739252041857,0.00618904240874988,0.377820438249159,0.0659460779958531,46.9214991663927,10.9051621478013,166.333333333333,119.411834166941,73.6666666666667,51.528398188731,51.5875345032199,-19.2610576405854,-2.75165190835136,0.0240866026656883,0.621669414995526,0.154040719119796,20.4224205308677,4.6312753439505,147.333333333333,126.910912802466,107.666666666667
"CDC_Redwing_AGL",145.373691167149,138.365280033508,-12.0841294020337,-3.78192193297552,0.0398414613767729,1.42200457926801,0.113273231218506,26.4615634763953,6.15748603168343,139.333333333333,112.871769856938,87.3333333333333,30.6262727504969,28.1052971546405,-8.36699925491906,-0.471313578607932,0.00544454439203431,0.290189923439339,0.0751853004106603,39.8439881600487,9.29540171054785,153,113.156011839951,74.3333333333333,36.1682593083451,35.178212891381,-27.881402694523,-2.54966029717106,0.0224712303948836,0.401564225114442,0.22937169662035,13.2350143766183,3.0237118980172,135.666666666667,122.431652290048,110.333333333333
"CDC_Robin_AGL",162.465924511366,155.982738330845,-12.6979277623109,-4.55246931738206,0.0476255135035312,1.59766390668096,0.120035497642334,24.8880226640887,5.77511368360353,137.333333333333,112.445310669245,88.3333333333333,31.5821127599478,29.0729827390384,-7.70275809308172,-0.444573763000447,0.0051771438238563,0.307282754621681,0.0679485860462169,44.1795104364943,10.3223862797877,159.666666666667,115.487156230172,72,42.0580210510846,41.1913828973314,-25.6215002563785,-2.79024264722158,0.0245370795798931,0.475753710360781,0.209469911627686,14.5414294412593,3.31514866645511,138,123.458570558741,109.666666666667
"CDC_Rosebud_AGL",138.838362556713,134.398462311432,-16.5451119706634,-5.43957708271808,0.0511203696051342,1.52599912445902,0.142952342859897,23.648338669996,5.46767777962106,145.333333333333,121.684994663337,99,28.5189196976522,26.4288143636952,-7.72276884409334,-0.425089578579544,0.0047864637664166,0.291156390993186,0.0659908522218456,45.7143574737133,10.6877934033615,165,119.285642526287,74.6666666666667,34.336143518185,34.6490566129331,-22.8055262688902,-2.20699771757903,0.0188635624173384,0.424244312096339,0.179535234130921,17.0448085523193,3.90188126700633,145.333333333333,128.288524781014,112
"CDC_Rosetown_AGL",205.644541527639,200.79845187635,-8.81334063923325,-4.88914639760734,0.0479233510405427,2.43255649140173,0.0790014361515255,37.9555704129423,8.80368665828788,165,127.044429587058,90.3333333333333,32.2487834356725,29.9602383623374,-7.43506939966464,-0.453584877663279,0.00521507887967311,0.325935084296359,0.0642167929110536,47.7620880138287,11.0915316420801,166,118.237911986171,71.3333333333333,57.7015249788198,58.3759836108388,-17.7681290943861,-3.04976486115085,0.0258664036699012,0.757984162409894,0.137091887323538,22.7998313498763,5.2428978305672,155.666666666667,132.86683531679,111.333333333333
"CDC_Rosie_AGL",148.88878687802,144.27560981306,-11.4660788649944,-4.11105216358811,0.0404252787129589,1.63463115626098,0.0999362010611385,29.9498778941187,6.94397800877591,152.666666666667,122.716788772548,94,34.0089616397023,31.0424080281136,-7.24845118752951,-0.473173835143371,0.00534830651185601,0.362054719447512,0.0616792639656284,50.5544119980903,11.7443664637081,173,122.44558800191,73,42.6300268278396,42.6842871446872,-24.969043364531,-3.01961864175154,0.0251276748881835,0.541013269430689,0.193321004766368,16.4621116014323,3.71645214399933,147.333333333333,130.871221731901,115.333333333333
"CDC_Rouleau_AGL",158.849671886449,148.970829939075,-12.7782549941292,-4.52521050208601,0.0452138791572978,1.62577880939124,0.115204157882035,28.0778466734447,6.48762438475985,146.333333333333,118.255486659889,91.3333333333333,30.4036847694218,27.8824043285318,-8.17387047894153,-0.465326102276561,0.00530081260802779,0.295290942778143,0.0719178329365522,41.6684936299243,9.67200912974673,157.333333333333,115.664839703409,75,39.626958723734,38.911135000525,-26.0040432911609,-2.71002466422354,0.0235021956774584,0.460918819069645,0.209838577743736,15.5075119130623,3.49621613319249,141,125.492488086938,111.333333333333
