"Name","It17_gc.a.at.DTF","It17_gc.a.at.DTM","It17_gc.a.perc.DTF","It17_gc.a.xmax.DTF","It17_gc.a.xmax.DTM","It17_gc.a.xmid.DTF","It17_gc.a.xmid.DTM","It17_gc.h.at.DTF","It17_gc.h.at.DTM","It17_gc.h.perc.DTF","It17_gc.h.xmax.DTF","It17_gc.h.xmax.DTM","It17_gc.h.xmid.DTF","It17_gc.h.xmid.DTM","It17_gc.v.at.DTF","It17_gc.v.at.DTM","It17_gc.v.perc.DTF","It17_gc.v.xmax.DTF","It17_gc.v.xmax.DTM","It17_gc.v.xmid.DTF","It17_gc.v.xmid.DTM"
"PI_320946_LSP_AGL",1.52389280052379,1.71633043888182,88.2882275975122,8.66666666666667,-21.6666666666667,-20.0842172871333,-50.4175506204667,0.251431072539031,0.287874705921736,85.4923546539078,17.6666666666667,-12.6666666666667,-26.5183149969227,-56.851648330256,0.454277476661348,0.464632649612373,97.8498398032556,-2.66666666666667,-33,-14.558418637045,-44.8917519703783
"PI_320952_LSP_AGL",1.02512583635105,1.15565217578292,84.5212421572529,2.33333333333333,-24,-21.8523437811603,-51.242150237651,0.236860093676809,0.281563481292123,78.3576436077702,28,-7.5,-23.0225353789057,-56.4237580194355,0.28495019071931,0.333489275612429,81.098429987746,-1.66666666666667,-32,-15.5747719101083,-46.7890396575895
"PI_320953_LSP_AGL",1.61816659894159,1.39537274233181,91.3715708112851,6,-31,-25.1538911243347,-56.05854035682,0.228045214767422,0.264926375970456,80.9929681810599,29.3333333333333,11,-27.2399238035363,-58.830200879103,0.443863914441806,0.389973329552872,89.5038774749027,6.33333333333333,-30,-15.8976327518247,-47.939442337309
"PI_320954_LSP_AGL",1.59753969303989,1.89277645675287,83.3186000206993,14.6666666666667,-20.6666666666667,-18.1798106365727,-53.513143969906,0.203973196371921,0.227353009905284,88.8119422346288,12.6666666666667,-22.6666666666667,-31.0356949150893,-66.3690282484227,0.351437171505658,0.364696753612172,96.0594146853592,-3.33333333333333,-38.6666666666667,-16.789249396509,-52.1225827298423
"PI_329157_LSP_AGL",1.70565194847715,1.76944054675856,96.1336225841257,-2.66666666666667,-31.6666666666667,-30.675420501589,-59.675420501589,0.237773633812678,0.25429959742245,92.5093749442567,6,-23,-32.665209255529,-61.665209255529,0.444537076810666,0.447850746759309,99.27068446824,-9.33333333333333,-38.3333333333333,-21.8146305796943,-50.8146305796943
"PI_329167_LSP_AGL",1.32104861229021,1.68145212505593,76.1694169332109,21,-11.3333333333333,-16.3086812142747,-48.642014547608,0.216108891877492,0.242624537939808,87.6116527699042,15,-17.3333333333333,-28.7916593331333,-61.1249926664667,0.355778286322606,0.396403669549135,87.8463534340899,3,-29.3333333333333,-12.307489336074,-44.6408226694073
"PI_339266_LSP_AGL",1.66523592096568,1.70886968324327,97.391916470436,-4.66666666666667,-38.3333333333333,-28.5885542126757,-62.2552208793423,0.242972623553498,0.265337523326838,90.9684736836903,8.66666666666667,-25,-30.7217472507933,-64.38841391746,0.46555663286007,0.469107267146268,99.1647413889146,-7.66666666666667,-41.3333333333333,-19.6810284172877,-53.3476950839543
"PI_339283_LSP_AGL",1.02426169774372,1.20840480262341,83.3336179136193,9.5,-19,-15.498980853436,-43.998980853436,0.145035954985107,0.163840529103932,85.1968391275264,22,-6.5,-30.544896546747,-59.044896546747,0.184033914121861,0.204833784003475,89.5210585787178,1.5,-27,-13.6599556246185,-42.1599556246185
"PI_339285_AGL",1.08231697623075,1.18721959288157,90.9299751006263,5,-24.3333333333333,-16.8644962530217,-46.197829586355,0.146989866306355,0.1765071823376,78.9643391060701,29.6666666666667,0.333333333333333,-24.1552444539663,-53.4885777872997,0.203457042820317,0.225228365394479,90.6687816388636,3.33333333333333,-26,-11.832505093613,-41.1658384269463
"PI_339289_LSP_AGL",1.70303768490636,1.81594250748677,93.2498946913205,3.33333333333333,-29.3333333333333,-29.8127631734603,-62.479429840127,0.259116326984355,0.280335380291014,92.0656005202918,6.33333333333333,-26.3333333333333,-32.850811769778,-65.5174784364447,0.488654552781482,0.491986049074941,99.2995501715217,-8.66666666666667,-41.3333333333333,-21.3749945551227,-54.0416612217893
"PI_339292_LSP_AGL",1.31655481469073,1.27671098568163,97.2876055094933,-4.33333333333333,-35.5,-28.015258659914,-56.744488704319,0.232459408343709,0.239596853572124,89.6076044859944,12,-16,-32.4349678680057,-63.907569893767,0.349349809961055,0.311562005515831,98.1618478708419,-5.66666666666667,-35,-19.9990524485727,-50.149367921178
"PI_339296_AGL",0.960318041468166,1.17468064689292,81.5618226980827,7.66666666666667,-27,-19.0208924168743,-53.687559083541,0.188268251322672,0.221963389902871,81.4141997299343,24,-10.6666666666667,-27.092556336782,-61.7592230034487,0.221634219956486,0.267750279624082,80.4692512110763,2.33333333333333,-32.3333333333333,-12.3147223073507,-46.9813889740173
"PI_343026_LSP_AGL",1.68138870262866,1.93043806648829,87.4089333577992,10.3333333333333,-19,-19.4359730654867,-48.76930639882,0.240084622741942,0.265765393764571,89.629716043468,9.66666666666667,-19.6666666666667,-26.3305359127753,-55.6638692461087,0.477362434858006,0.493500180855643,96.9881331114304,-2,-31.3333333333333,-15.5843124747663,-44.9176458080997
"PI_345627_LSP_AGL",1.88728558857161,2.07049391486605,90.5820434341677,8,-20.6666666666667,-24.8545793997163,-53.521246066383,0.275574108165856,0.298895620332126,91.0155408779797,9.33333333333333,-19.3333333333333,-32.9211016102513,-61.587768276918,0.553187698146183,0.561169930186174,98.5596511771162,-7,-35.6666666666667,-20.627786462467,-49.2944531291337
"PI_358602_LSP_AGL",1.74517603923553,2.15068705316259,79.9785923934935,18.5,-13.5,-16.86222837197,-48.86222837197,0.262200849054597,0.310194963798253,82.3683313428581,21.5,-10.5,-23.5850955755875,-55.5850955755875,0.582276538327462,0.686660197709858,84.8645438483631,8,-24,-11.3761818510555,-43.3761818510555
"PI_368647_LSP_AGL",1.49776998946273,1.67424036990386,87.7538258972516,9.66666666666667,-22,-24.234577815258,-55.9012444819247,0.26259231732358,0.296131606260721,87.0504174635769,13.3333333333333,-18.3333333333333,-25.3740858602613,-57.040752526928,0.475434936752868,0.50399844569855,93.086783422597,-1,-32.6666666666667,-16.110762738941,-47.7774294056077
"PI_368651_LSP_AGL",1.67206813339977,1.7732128232449,93.8908289535648,1.33333333333333,-28,-29.4176521305697,-58.750985463903,0.280738558830625,0.303050939812873,91.8627843028845,7.33333333333333,-22,-30.6623489021993,-59.9956822355327,0.535487770009165,0.542307554530177,98.6620735541893,-6.66666666666667,-36,-20.7880343654617,-50.121367698795
"PI_370481_LSP_AGL",1.97884187027143,2.15650309540506,91.7342717629495,5.33333333333333,-32.6666666666667,-25.387512429354,-63.387512429354,0.277027782042632,0.311355123961537,88.3325745072122,12.3333333333333,-25.6666666666667,-26.9623985215883,-64.9623985215883,0.638827345178861,0.659712570668581,97.0052788081262,-2.66666666666667,-40.6666666666667,-16.6345290581973,-54.6345290581973
"PI_374116_LSP_AGL",2.00647992029016,2.58786371674605,75.8788076838205,24,-6.66666666666667,-16.2868964569897,-46.9535631236563,0.223103375442321,0.243687322515483,90.2232830296137,10.6666666666667,-20,-32.0353225851877,-62.7019892518543,0.516416052086056,0.602762506698001,86.5688493897318,5,-25.6666666666667,-14.3838052269157,-45.0504718935823
"PI_374117_LSP_AGL",1.4040412848835,1.56623088501794,88.1298418436092,8.66666666666667,-23.6666666666667,-21.9622129722643,-54.2955463055977,0.248601404961401,0.281335666462776,86.9686431411273,15,-17.3333333333333,-27.1633412910387,-59.496674624372,0.42081148966575,0.458952970405612,90.1915180664996,4,-28.3333333333333,-13.2989823552873,-45.6323156886207
"PI_374118_AGL",1.24434886651616,1.53847019989967,79.8620129704546,19.3333333333333,-13.3333333333333,-16.533711558914,-49.2003782255807,0.242604623780688,0.28616644326574,83.2172499367762,18,-14.6666666666667,-20.471695200336,-53.1383618670027,0.382060611930669,0.433770424755633,87.8364474122365,4.33333333333333,-28.3333333333333,-8.614897311277,-41.2815639779437
"PI_374120_LSP_AGL",1.68088843641441,1.93829982730795,86.0099103509537,12.6666666666667,-22.3333333333333,-21.5717986125643,-56.5717986125643,0.21858664823678,0.23967808731049,90.5998792619483,9,-26,-27.7598315422223,-62.7598315422223,0.417758657363849,0.456331413489936,91.3071884953991,2.66666666666667,-32.3333333333333,-15.0429368894477,-50.0429368894477
"PI_374121_AGL",1.7254088358394,1.90551254654365,90.3615717820767,6.33333333333333,-26.3333333333333,-23.127765321053,-55.7944319877197,0.246756197779151,0.276988548041441,88.253398919724,12.6666666666667,-20,-28.1538068149137,-60.8204734815803,0.486642568180237,0.505414283396521,96.6153850086929,-4,-36.6666666666667,-16.2974069241637,-48.9640735908303
"PI_379368_LSP_AGL",1.76338917836248,1.94374347140109,89.8335421695847,6.66666666666667,-24.6666666666667,-24.86206958033,-56.1954029136633,0.240010871936986,0.271893970001691,86.6449704575235,16.6666666666667,-14.6666666666667,-28.59813758147,-59.9314709148033,0.506422947440059,0.519746581959475,97.3565420622181,-2.66666666666667,-34,-15.5249248560517,-46.858258189385
"PI_383682_LSP_AGL",1.4451413077378,1.64176724841756,87.5689566947696,10.6666666666667,-18.3333333333333,-24.9894046322773,-53.9894046322773,0.226822591420786,0.24822395164126,89.9848591978765,11.6666666666667,-17.3333333333333,-31.5903908611367,-60.5903908611367,0.356909821075878,0.368597525721175,96.870633001867,-4.33333333333333,-33.3333333333333,-19.456416959211,-48.456416959211
"PI_420818_AGL",1.89002117094643,2.12317246073752,89.0875932896459,8.33333333333333,-25.3333333333333,-23.0714892000223,-56.738155866689,0.270740551148188,0.307389970222289,87.2969745700489,13.3333333333333,-20.3333333333333,-24.1475561036393,-57.814222770306,0.596199193831504,0.621740011456241,96.0652659720902,-1.33333333333333,-35,-15.04141517883,-48.7080818454967
"PI_420924_LSP_AGL",1.58635759424774,1.76724511127608,89.376097553262,8.33333333333333,-27,-20.8807270372113,-56.2140603705447,0.281236365916074,0.337213967059916,81.8163749096622,21.3333333333333,-14,-21.5520655534327,-56.885398886766,0.569752171329396,0.619869057571539,91.5238360807574,2.33333333333333,-33,-9.567776436002,-44.9011097693353
"PI_420925_LSP_AGL",1.6017670719712,1.95062482753087,81.7059095159109,15.3333333333333,-16.3333333333333,-15.325564835922,-46.9922315025887,0.241547144471395,0.288152271624812,82.3280970096817,18.6666666666667,-13,-19.9719472775413,-51.638613944208,0.494604562616958,0.524519268118368,94.3077127757345,0.666666666666667,-31,-10.1015781878203,-41.768244854487
"PI_420929_LSP_AGL",1.33810537631527,1.5627460016758,85.8740917008367,11.6666666666667,-21.3333333333333,-17.82028904122,-50.82028904122,0.225670975506415,0.268318137549806,82.6963040527853,17.6666666666667,-15.3333333333333,-19.535600744728,-52.535600744728,0.379219296914475,0.403312897159875,93.7979101705581,1.66666666666667,-31.3333333333333,-10.390403499051,-43.390403499051
"PI_426202_LSP_AGL",1.52813911470747,1.9718568957248,75.7757644463203,21.3333333333333,-7.33333333333333,-12.509608928765,-41.1762755954317,0.2087692700286,0.231479503262138,88.9723671675074,11.3333333333333,-17.3333333333333,-26.8602039679773,-55.526870634644,0.389779790337622,0.456213497368877,85.5964768183631,7.66666666666667,-21,-11.046591524528,-39.7132581911947
"PI_426778_LSP_AGL",1.38238950695872,1.77803607929874,78.3404096636166,16.6666666666667,-13.3333333333333,-12.6096935348363,-42.6096935348363,0.179751702059775,0.207924909204292,83.5658609198916,22.3333333333333,-7.66666666666667,-27.6778746704443,-57.6778746704443,0.329700983174267,0.379223001201953,86.3507254064861,6.33333333333333,-23.6666666666667,-10.7189745408653,-40.7189745408653
"PI_426784_LSP_AGL",0.541877060530931,0.725715107780486,72.8199236911605,18.3333333333333,-15,-9.49717973294367,-42.830513066277,0.13387091376406,0.18067876586612,69.0903993317314,39,5.66666666666667,-14.5126891382113,-47.8460224715447,0.0806695057950026,0.145919391602229,52.7185899657705,12.3333333333333,-21,-0.473104261504332,-33.8064375948377
"PI_426797_LSP_AGL",1.04912598548737,1.25867410472728,83.1167492882863,10.6666666666667,-19,-12.4646095890313,-42.131276255698,0.227897424979593,0.299121708053988,73.2865594007547,26.6666666666667,-3,-13.5001634665487,-43.1668301332153,0.29684902453874,0.400019974532345,74.6312173539756,7.33333333333333,-22.3333333333333,-4.12164579814533,-33.788312464812
"PI_426807_LSP_AGL",1.16053801464328,1.23644504883893,93.3002863359501,1,-28,-19.39172953263,-48.39172953263,0.180477020407946,0.213283748811546,82.0036584110662,19.3333333333333,-9.66666666666667,-19.0134925240713,-48.0134925240713,0.252035442266315,0.269503909257747,93.4690009637039,0.333333333333333,-28.6666666666667,-12.3728597371937,-41.3728597371937
"PI_431618_LSP_AGL",1.8386297751443,2.14182686833902,85.299198046427,16,-17,-24.455317920425,-57.455317920425,0.248047614046758,0.285534867142586,85.149797459795,19,-14,-26.749840231872,-59.749840231872,0.534405061462252,0.633917156349673,84.7165062852411,9.66666666666667,-23.3333333333333,-13.2444615206273,-46.2444615206273
"PI_431622_LSP_AGL",1.86188799318028,2.21996296766215,82.2526875631826,17.6666666666667,-11.6666666666667,-18.5924484996677,-47.925781833001,0.217917394513765,0.231026355584154,93.7906215070546,2.66666666666667,-26.6666666666667,-35.1911520587693,-64.5244853921027,0.440937132846888,0.473003799537696,94.3296149987452,0.333333333333333,-29,-17.989139216395,-47.3224725497283
"PI_431630_LSP_AGL",2.01739483067106,2.34579291998125,84.113707461244,15.6666666666667,-12,-20.7712614391333,-48.4379281058,0.238717377929681,0.257404670371138,91.5563954906116,9.33333333333333,-18.3333333333333,-34.7194508104947,-62.3861174771613,0.574038106477334,0.624635429826654,92.3043184391488,2.66666666666667,-25,-17.113573526941,-44.7802401936077
"PI_431633_LSP_AGL",1.42187651819515,1.76979634549045,79.4248507013232,18.3333333333333,-14,-16.689855371294,-49.0231887046273,0.221926368063113,0.243438300609834,90.1028109889556,10.3333333333333,-22,-30.165698327335,-62.4990316606683,0.367684774889237,0.391356497749039,93.1925229186045,0.333333333333333,-32,-14.4322617100443,-46.7655950433777
"PI_431636_LSP_AGL",2.0622287402058,2.24772189880832,91.6453922799065,6,-26.6666666666667,-25.770343912296,-58.4370105789627,0.237322236112994,0.25564050118877,92.2175877730341,6.33333333333333,-26.3333333333333,-30.8297441871477,-63.4964108538143,0.511881764847537,0.515000027637214,99.38523485807,-8,-40.6666666666667,-20.445463285762,-53.1121299524287
"PI_431643_LSP_AGL",1.88509082764116,2.10546926166628,89.6395995744536,8,-22.6666666666667,-24.9501654037823,-55.616832070449,0.256433072972658,0.286847482418076,87.7400781163243,15,-15.6666666666667,-30.001098970279,-60.6677656369457,0.583078169674147,0.610705086147209,95.6454045326554,-1,-31.6666666666667,-17.5653467459907,-48.2320134126573
"PI_431662_LSP_AGL",1.6705695843732,2.32234160181795,70.8848298963264,24,-10.6666666666667,-10.1338742459557,-44.8005409126223,0.199071512325595,0.217522603637017,91.1216024409721,8.66666666666667,-26,-33.569346250503,-68.2360129171697,0.408597850200309,0.476875833195461,84.7938453445305,8,-26.6666666666667,-11.0719236602063,-45.738590326873
"PI_431663_LSP_AGL",1.83132135801714,2.36822745325254,75.8643223982681,21,-8.33333333333333,-13.079190353306,-42.4125236866393,0.219577002451369,0.23645744112233,91.8204580050193,7.66666666666667,-21.6666666666667,-33.6662124065493,-62.9995457398827,0.435974380578908,0.454404536891832,95.9480818529468,-0.333333333333333,-29.6666666666667,-16.0879289124637,-45.421262245797
"PI_431679_LSP_AGL",2.15448659051355,2.51007028486886,85.3134285039945,11.6666666666667,-16.3333333333333,-16.7895487327993,-44.7895487327993,0.205154126001243,0.218429686289181,92.5686419619497,6.33333333333333,-21.6666666666667,-41.5541352519903,-69.5541352519903,0.51577055694917,0.545902159734265,94.4883797328297,0.666666666666667,-27.3333333333333,-17.239945925517,-45.239945925517
"PI_431684_LSP_AGL",1.67211629533272,2.08108675168996,80.5885589636742,15,-13.6666666666667,-15.1564226126223,-43.823089279289,0.219295486738985,0.244759505312888,86.674653083885,18.6666666666667,-10,-31.538488619064,-60.2051552857307,0.458548934746468,0.506747114668246,90.600294517326,3,-25.6666666666667,-13.443527481683,-42.1101941483497
"PI_431705_LSP_AGL",2.06444921814172,2.66969022522087,75.6991331036819,23.5,-10.5,-14.6237688854855,-48.6237688854855,0.224003591704673,0.243332261132047,91.2212142411772,9.5,-24.5,-33.2895464966545,-67.2895464966545,0.520527175107744,0.546659121364954,95.3346702689501,0,-34,-16.3552610121415,-50.3552610121415
"PI_431710_LSP_AGL",1.46340522922516,1.94375268935438,73.3958777914602,19.6666666666667,-12.3333333333333,-11.328140973444,-43.328140973444,0.184934933155582,0.197710417312633,92.6212114377291,6.33333333333333,-25.6666666666667,-39.0452834727589,-71.0452834727589,0.300430317910793,0.346813656007158,85.7124458043092,5.33333333333333,-26.6666666666667,-12.272180185674,-44.272180185674
"PI_431714_LSP_AGL",1.86767203719605,2.3577720257151,77.9970597748346,19.6666666666667,-12.6666666666667,-14.8064429336317,-47.139776266965,0.223559221968396,0.246580577333152,89.3379197627501,13.3333333333333,-19,-33.1488143666683,-65.4821477000017,0.46503373910094,0.500047559002558,93.5582874747974,0.666666666666667,-31.6666666666667,-15.1038603694873,-47.4371937028207
"PI_431717_LSP_AGL",1.91970522131695,2.46216003654633,76.3674769688484,21,-9,-14.8761429422893,-44.8761429422893,0.227750575193799,0.250576355148695,89.3947604178972,13,-17,-33.520091032394,-63.520091032394,0.495287320232728,0.550698696672633,89.7879239775402,3,-27,-14.768582827772,-44.768582827772
"PI_431728_LSP_AGL",1.84282326346754,2.35166712179004,77.5682952193374,19.6666666666667,-13,-14.8120575592877,-47.4787242259543,0.218061097226996,0.234540177083434,92.2199918937207,6.33333333333333,-26.3333333333333,-32.581113466639,-65.2477801333057,0.476181533542646,0.516789785163688,92.3889282093566,2.33333333333333,-30.3333333333333,-14.9640567180423,-47.630723384709
"PI_431731_LSP_AGL",1.87614092942137,2.34850373232675,78.1377032782672,19.6666666666667,-11,-15.1773907779773,-45.844057444644,0.235854061126317,0.255724747231934,91.0617205079087,10,-20.6666666666667,-35.0018631169913,-65.668529783658,0.493138835257247,0.513482189631985,95.9774509490898,-1.66666666666667,-32.3333333333333,-16.7618488625893,-47.428515529256
"PI_431739_LSP_AGL",1.91207240328536,2.48741620709385,75.1039949174373,21,-11,-12.1928694288093,-44.1928694288093,0.234663307938018,0.255010290250815,91.1476630265725,9.33333333333333,-22.6666666666667,-31.4651659996393,-63.4651659996393,0.520754392682241,0.591798891878091,88.0052375916343,5.66666666666667,-26.3333333333333,-12.4813768709323,-44.4813768709323
"PI_431753_LSP_AGL",1.72391674229956,2.16811166722777,77.6526361512281,22,-8,-15.6108597340867,-45.6108597340867,0.216102785083715,0.234723166946811,90.473834265176,12,-18,-37.4002865147003,-67.4002865147003,0.431074575305445,0.474436421895669,91.1050637171513,3.33333333333333,-26.6666666666667,-15.5244176989277,-45.5244176989277
"PI_431756_LSP_AGL",1.92835252607067,2.41515490735102,78.8486091442289,20,-12.6666666666667,-16.7289841525,-49.3956508191667,0.229017791979254,0.243778078053915,93.3606043886779,4,-28.6666666666667,-32.640364848256,-65.3070315149227,0.461698710072551,0.475536267274034,97.1659273399045,-4,-36.6666666666667,-18.5595202538617,-51.2261869205283
"PI_431809_LSP_AGL",1.24105627947578,1.8618428505766,64.2511380429082,21.6666666666667,-10.3333333333333,-5.713647562806,-37.713647562806,0.164484489601143,0.186014920740255,86.6182538629509,18,-14,-31.619832639735,-63.619832639735,0.257554267174535,0.353348117715628,71.6343786693163,12.6666666666667,-19.3333333333333,-6.122810906076,-38.122810906076
"PI_431824_LSP_AGL",1.62329377202106,1.94111476076225,82.9421746006947,15.6666666666667,-16.3333333333333,-17.1943252737557,-49.1943252737557,0.194762008502766,0.212867702488081,90.6777333732339,9.66666666666667,-22.3333333333333,-31.698963479056,-63.698963479056,0.34462902793597,0.355188390185762,96.7385116598329,-2.66666666666667,-34.6666666666667,-16.9357407190473,-48.9357407190473
"PI_431863_LSP_AGL",1.82593833679699,2.28585275056776,77.7575356093696,22,-8,-16.5652591376173,-46.5652591376173,0.233986063917717,0.254727288983097,91.1188024555003,8,-22,-30.9077196842383,-60.9077196842383,0.477527497543993,0.497580936273038,96.1249432026562,-2.33333333333333,-32.3333333333333,-17.008994821401,-47.008994821401
"PI_431873_LSP_AGL",2.12970405572699,2.63122804916181,78.4740794891025,21.3333333333333,-6.66666666666667,-16.6093405095607,-44.6093405095607,0.225993299417107,0.244294408522206,91.431350385958,8,-20,-31.1344652305657,-59.1344652305657,0.556435366970429,0.581031252953363,95.7168324926664,-0.666666666666667,-28.6666666666667,-16.685175686264,-44.685175686264
"PI_431884_LSP_AGL",1.58861841067257,1.73831326317784,91.4090481836094,4.66666666666667,-23.3333333333333,-25.0647065121207,-53.0647065121207,0.232704205335399,0.248470389029572,92.9387381368541,5.33333333333333,-22.6666666666667,-32.3598809973547,-60.3598809973547,0.413300998075254,0.419826907535146,98.6781789952132,-7,-35,-20.2903331595293,-48.2903331595293
"PI_431888_LSP_AGL",1.96722320026133,2.35890201723492,82.5397638014059,15.6666666666667,-12.6666666666667,-17.9508409392347,-46.284174272568,0.245905982678788,0.262169245714632,92.9817988851386,5,-23.3333333333333,-30.233211193163,-58.5665445264963,0.517113501805233,0.532182497405127,97.2598211089907,-3.33333333333333,-31.6666666666667,-18.0397816671583,-46.3731150004917
"PI_431893_LSP_AGL",1.4699841657389,1.84363231428235,78.4761592425989,15.3333333333333,-16.6666666666667,-15.165968415259,-47.165968415259,0.264950139093803,0.294979258751274,88.4958745595263,12,-20,-26.1516404359543,-58.1516404359543,0.448542460294977,0.510921881694423,87.144952283722,1,-31,-12.903187867188,-44.903187867188
"PI_431923_LSP_AGL",2.0090294174754,2.65924978702392,74.2586862875444,21.5,-10.5,-11.8692076177185,-43.8692076177185,0.209998428769923,0.235781219974296,87.095580732203,16,-16,-29.305497081799,-61.305497081799,0.532176527605356,0.633401501177543,82.8198628545956,9.5,-22.5,-10.399967876261,-42.399967876261
"PI_431980_LSP_AGL",1.25319216582414,1.31441043549294,94.596434687865,1,-31,-30.0910677293307,-63.272364291828,0.219882127693153,0.2515978435271,91.7527548439528,8,-27,-33.7753006197913,-66.3947541196535,0.308868657020055,0.322268947388869,99.5310506125423,-9,-43,-21.5093306077637,-55.198405882652
"PI_432000_LSP_AGL",1.82735311309687,2.23508882348723,81.0483785325094,17.6666666666667,-12.3333333333333,-17.9450363409483,-47.9450363409483,0.268025825809186,0.294603876124995,89.7984559479424,10.6666666666667,-19.3333333333333,-28.6256951333173,-58.6256951333173,0.579271380496375,0.612340567326259,94.6323030216333,-0.666666666666667,-30.6666666666667,-15.6399900268913,-45.6399900268913
"PI_432001_LSP_AGL",1.52270507671415,1.97645642856311,74.9217987384415,23,-9.66666666666667,-14.4977080115727,-47.1643746782393,0.202210079279406,0.220765841363535,90.1969531026843,11,-21.6666666666667,-30.87372117322,-63.5403878398867,0.362409292663898,0.398806511375567,89.7244593792467,3,-29.6666666666667,-13.7973458131847,-46.4640124798513
"PI_432002_LSP_AGL",1.81382035967474,2.28119041990877,78.6224280460096,18,-11.3333333333333,-14.2922493768703,-43.6255827102037,0.227892615555031,0.251377889507346,88.5964404221881,15.6666666666667,-13.6666666666667,-34.927890050127,-64.2612233834603,0.488836057312339,0.518140828716434,94.6145550755148,0,-29.3333333333333,-15.421661650255,-44.7549949835883
"PI_432005_LSP_AGL",1.78815233911343,2.30072616037481,75.7713159806602,24.6666666666667,-7.66666666666667,-15.2962467431327,-47.629580076466,0.265543101813224,0.298759673700939,87.7543022703416,14,-18.3333333333333,-26.477839302356,-58.8111726356893,0.556018349245419,0.587607627541185,94.503497882202,0.333333333333333,-32,-13.879654833595,-46.2129881669283
"PI_432028_LSP_AGL",1.9368326355149,2.42201517295512,78.3228150068065,20,-11.3333333333333,-15.3971637989907,-46.730497132324,0.233495514119925,0.251898676769517,91.7639944779535,8.33333333333333,-23,-34.8313737437513,-66.1647070770847,0.527697918025503,0.562000507105029,93.641430402457,1.66666666666667,-29.6666666666667,-15.70141289454,-47.0347462278733
"PI_432033_LSP_AGL",2.13336941731236,2.57902046750748,82.0823484222505,16.6666666666667,-16,-17.651614131492,-50.3182807981587,0.228117440689886,0.246848252819723,91.4080782100513,8.66666666666667,-24,-34.7201971921273,-67.386863858794,0.548677746917397,0.594175931625992,92.7778658715403,0.333333333333333,-32.3333333333333,-16.737303507194,-49.4039701738607
"PI_432085_LSP_AGL",1.51866088305883,1.63127191990414,92.704903571885,4,-24.6666666666667,-27.1413757189857,-55.8080423856523,0.221279351526693,0.244777794907988,88.6503380320851,13.6666666666667,-15,-29.443368303704,-58.1100349703707,0.372716714751552,0.378660074134959,98.404866033092,-5.66666666666667,-34.3333333333333,-18.5613682678287,-47.2280349344953
"PI_432106_LSP_AGL",1.82199624780817,1.95135943156546,93.7049402123717,1.66666666666667,-26,-29.8353186304487,-57.7703178302465,0.287869706379991,0.327195913941783,89.4338718663483,11.3333333333333,-17,-28.9569080221493,-57.6567352480435,0.597819539426485,0.607603110533796,99.0408039406636,-7,-36,-18.77996846293,-47.730300160435
"PI_432124_LSP_AGL",1.61287729768204,2.10681144300232,74.6078637603453,22.6666666666667,-7.33333333333333,-13.1401029234947,-43.1401029234947,0.219315670916649,0.237224043456503,91.1483608867097,10,-20,-35.4092782857823,-65.4092782857823,0.4150610552123,0.456919403275518,91.3415559202548,3,-27,-14.22881102532,-44.22881102532
"PI_432145_LSP_AGL",1.78394117754756,2.1043080530747,85.1857978246836,12,-17,-16.931543081621,-45.931543081621,0.195703128313437,0.210906255864784,91.3811145223263,9.5,-19.5,-36.583421629535,-65.583421629535,0.399087989816264,0.415336792983306,95.1276292428556,0,-29,-17.299587676725,-46.299587676725
"PI_432147_LSP_AGL",2.06159609355277,2.40423684835233,85.5105522338269,12.6666666666667,-18.3333333333333,-19.6984277622703,-50.6984277622703,0.220009702967972,0.235128880339956,93.0554279988213,5,-26,-37.6973211870627,-68.6973211870627,0.500629565762442,0.517015803834967,96.7446357605453,-3.33333333333333,-34.3333333333333,-19.050606142144,-50.050606142144
"PI_432184_LSP_AGL",1.69581907394416,1.76231603920743,96.206027749528,-3,-33.6666666666667,-32.105971536119,-62.7726382027857,0.247014351215656,0.263726602824153,93.0194307765341,5,-25.6666666666667,-33.628622243752,-64.2952889104187,0.450600034015278,0.452297588145897,99.6214754097097,-10.6666666666667,-41.3333333333333,-22.9260036998637,-53.5926703665303
"PI_432188_LSP_AGL",1.62092156789444,1.8905565021888,84.5201214356575,14.3333333333333,-17.3333333333333,-18.8559650345543,-50.522631701221,0.224757789190222,0.249587719951275,88.5190442973565,14.3333333333333,-17.3333333333333,-31.3073618553417,-62.9740285220083,0.402361158188616,0.409801061149772,97.9344044842771,-4,-35.6666666666667,-16.7875564272383,-48.454223093905
"PI_432190_LSP_AGL",1.86319094464268,2.0906800269466,88.6482039793935,10.3333333333333,-20.6666666666667,-25.0053253941507,-56.0053253941507,0.283046732963408,0.305581766835214,91.7732495881796,7.66666666666667,-23.3333333333333,-31.4068203929807,-62.4068203929807,0.58445542460369,0.592129978644913,98.6323889834015,-6,-37,-19.0324370051637,-50.0324370051637
"PI_432201_LSP_AGL",1.7594056406982,1.98022780801228,88.8206607020869,8.66666666666667,-20.6666666666667,-23.8893316849613,-53.2226650182947,0.278181198396417,0.299217345192988,92.2262524839608,6,-23.3333333333333,-29.793734680269,-59.1270680136023,0.526104855419544,0.53150276762885,99.0209654494786,-7,-36.3333333333333,-20.1051463211717,-49.438479654505
