"Name","Ro17_gc.a.auc.e","Ro17_gc.a.auc.l","Ro17_gc.a.b","Ro17_gc.a.g.b","Ro17_gc.a.g.r","Ro17_gc.a.k","Ro17_gc.a.r","Ro17_gc.a.x.d","Ro17_gc.a.x.gen","Ro17_gc.a.x.max","Ro17_gc.a.x.mid","Ro17_gc.a.x.min","Ro17_gc.h.auc.e","Ro17_gc.h.auc.l","Ro17_gc.h.b","Ro17_gc.h.g.b","Ro17_gc.h.g.r","Ro17_gc.h.k","Ro17_gc.h.r","Ro17_gc.h.x.d","Ro17_gc.h.x.gen","Ro17_gc.h.x.max","Ro17_gc.h.x.mid","Ro17_gc.h.x.min","Ro17_gc.v.auc.e","Ro17_gc.v.auc.l","Ro17_gc.v.b","Ro17_gc.v.g.b","Ro17_gc.v.g.r","Ro17_gc.v.k","Ro17_gc.v.r","Ro17_gc.v.x.d","Ro17_gc.v.x.gen","Ro17_gc.v.x.max","Ro17_gc.v.x.mid","Ro17_gc.v.x.min"
"CN_105862_AGL",97.9965702947517,95.3145821833608,-7.30773324206725,-2.11807958047162,0.0634896380440313,1.47250214786007,0.178479499657507,18.6070801076529,4.30319635854697,64,45.3929198923471,27.6666666666667,17.3514042592545,17.2817704178734,-4.23889601642963,-0.138957434753273,0.00686563949994071,0.240612965069011,0.11577490124564,26.0616486070916,6.08119321357322,64,37.9383513929084,12.6666666666667,21.29326371381,21.027602952791,-9.0922716070293,-0.593236422554853,0.0161596851245082,0.33868701278952,0.195840059128544,16.9049001323023,3.87044806166608,65,48.0950998676977,32.3333333333333
"CN_105863_AGL",85.7755268555326,82.5283571227962,-4.98876112986209,-1.13077328930201,0.0389849843249138,1.28151689369552,0.124248521066545,24.5529182081021,5.67162989067903,70,45.4470817918979,21.6666666666667,17.0138189085325,17.0476490115671,-4.14428388171432,-0.128867885902544,0.0069734409975383,0.227886321066922,0.122152572370621,25.2491738043529,5.89546394897697,60.3333333333333,35.0841595289805,10.3333333333333,18.0856591556266,17.60127790112,-6.74038867035837,-0.326267176053468,0.00969260459466715,0.287525417424938,0.142813259621358,22.1461770213936,5.0989213226883,70.6666666666667,48.5204896452731,27.6666666666667
"CN_105864_AGL",103.65471384786,98.8270380930495,-8.67588435651049,-2.75057094700201,0.0780165372506355,1.52030228339892,0.209558121618529,14.3083084677955,3.32715966457008,59.3333333333333,45.0250248655378,31.6666666666667,17.5427042962611,17.4535233703053,-3.9180889913423,-0.125199025088824,0.00632749695043019,0.247608394769772,0.102705786129355,29.3228476398928,6.76632212766858,68.6666666666667,39.3438190267738,11,23.3198644789977,22.7115044707591,-8.72922698722377,-0.634594567213382,0.0165400137866043,0.377113541231708,0.179058762244918,17.1878154575045,3.97234266777353,67,49.8121845424955,33.3333333333333
"CN_105865_AGL",86.839184927077,82.5552859976597,-9.66187268808226,-2.44964742650547,0.0713801377070971,1.23592861134499,0.239366411307087,13.4851590193093,3.1110282554149,56.6666666666667,43.1815076473574,30.6666666666667,16.9023878949384,16.8597068614695,-4.02990455792049,-0.118958146998378,0.00670485819985079,0.225125688082622,0.120593960846208,25.5231423120337,5.84834369726533,60.3333333333333,34.8101910212996,10.3333333333333,18.2194550038684,17.9112772766292,-6.88163047023851,-0.352989810301438,0.0105233923033978,0.284633634013047,0.149426746500226,19.9972408280195,4.641030830568,67,47.0027591719805,27.6666666666667
"CN_105866_AGL",79.0298684453443,75.36583919188,-9.84207600994458,-2.29879577954235,0.0658188690626441,1.13617672249806,0.239328460351866,12.7245825171752,2.95520227951368,56.3333333333333,43.6087508161582,31.3333333333333,17.0769868955016,17.0220706569456,-4.24895185718993,-0.131887510827471,0.00709267814598616,0.225822484534228,0.126568883011153,23.8774530360887,5.50744702229541,58.3333333333333,34.4558802972446,11.3333333333333,16.7053647111549,16.2565520028673,-10.9899855836023,-0.552963914726056,0.0148807570304829,0.253820988332996,0.244056287145687,13.1829831720159,2.92397238315132,59,45.8170168279841,34
"CN_105895_AGL",67.6928621384762,65.4468591806783,-5.63985759998429,-1.01285704868755,0.0342957505317434,0.988910610152573,0.140114493484708,21.6950679351704,5.02148274887845,65.3333333333333,43.6382653981629,23,12.8954375539223,12.8500306167329,-5.04988945494667,-0.1278895091145,0.00658993315204358,0.16457018286337,0.160787086349751,19.115314569385,4.41953521774303,51,31.884685430615,13.3333333333333,10.9116758908244,10.9357048290716,-4.20778943069973,-0.103458941761479,0.00408944448366768,0.171664454061026,0.0928019896487389,33.9106998572033,7.82888554286164,80,46.0893001427967,13.3333333333333
"CN_106265_AGL",99.1027440637035,94.6816665170769,-6.37754676606514,-1.90506232529656,0.057120009897382,1.49046079043442,0.153407866462411,19.8351470052624,4.56303810180289,66.3333333333333,46.498186328071,27.6666666666667,22.6446713145574,22.4942629298865,-4.45536336204881,-0.22512192012528,0.00885123298922904,0.346532206390904,0.102927628772587,29.3768278425208,6.76228738900683,74.3333333333333,44.9565054908125,16.6666666666667,29.7228559625234,29.1156004407647,-7.89063946807273,-0.780322362027707,0.0195097472180329,0.511731466168765,0.153090335628114,20.1334980065116,4.5998569126965,73.3333333333333,53.1998353268218,34
"CN_108369_AGL",97.4062322413061,93.4289449098022,-8.53281560118701,-2.5613384799038,0.0730099299785368,1.43502367340627,0.205403978263147,14.9781517593587,3.41449733752678,60,45.0218482406413,31,18.7554198416074,18.6701383958156,-4.09214410255585,-0.145862285129087,0.00705139569746392,0.265406674701192,0.106998870196432,27.8358324512597,6.49556159569806,67.3333333333333,39.4975008820736,12.3333333333333,23.4380038774525,22.9193265053922,-8.9559956229065,-0.659729753314848,0.0172652848709988,0.376661027750279,0.18584834841668,16.4298540518654,3.73096075469458,65.6666666666667,49.2368126148013,34
"CN_108370_AGL",117.411029222965,113.698825324499,-6.90194977393085,-2.68751344940523,0.0744008920679601,1.85261618521776,0.161031777010455,18.6703713730137,4.34651989269137,67.3333333333333,48.6629619603196,30.3333333333333,20.5375610857705,20.3998646327447,-3.99711264035906,-0.173826272981035,0.00715758033063717,0.323996510132307,0.0886461440643807,33.7673183019387,7.82874554108514,80.6666666666667,46.899348364728,14.3333333333333,32.5353899695661,31.8845960160478,-8.0690938609399,-0.938364492484955,0.0219284852251012,0.594497747532839,0.148505109755799,20.6419577678309,4.70001768426721,77,56.3580422321691,37
"Crimson_AGL",82.5636092271524,79.0650209561782,-8.39924443747642,-2.09922691380964,0.0597689326789612,1.22718023616912,0.198214434768037,15.6657275267693,3.59105658567398,61.3333333333333,45.667605806564,31,17.249395164599,17.1347974040351,-3.98026088605022,-0.123989117773961,0.0063981964234849,0.238401581261078,0.10785230040902,27.7008657684566,6.45018406811588,65.6666666666667,37.9658008982101,11,17.8114476955748,17.2945109139293,-9.22193500103851,-0.508224010869262,0.0132893253062138,0.283308810362773,0.191235214712136,16.3078250593048,3.69275941027918,65.3333333333333,49.0255082740286,33.6666666666667
